newid,state,fy,x2,x1fte,state_abbrev,state_fips,fips,year,state_pop_total,state_pop_1824,y_pop,x3_pop,x4_pop,x5_pop,y,x1,x3,x4,x5,MD
21,MASSACHUSETTS,1995,118622,2632.7327,MA,25,25,1994,6095241,592647,109.70854,26606.857,30468.064,2969.6787,668.7,312.3,162175.205376,185710.198784,18100.908032,0
21,MASSACHUSETTS,1996,115252,2701.0378,MA,25,25,1995,6141445,568719,115.2009,27964.43,31980.861,3113.7568,707.5,311.3,171742.0032,196408.705024,19122.966528,0
21,MASSACHUSETTS,1997,114327,2775.3723,MA,25,25,1996,6179756,545760,124.01785,29544.92,34083.949,3255.7498,766.4,317.3,182580.396032,210630.49216,20119.738368,0
21,MASSACHUSETTS,1998,114154,3272.772,MA,25,25,1997,6226058,540990,132.65216,31180.355,38116.641,3486.343,825.9,373.6,194130.706432,237316.407296,21706.174464,0
21,MASSACHUSETTS,1999,117299,3422.8765,MA,25,25,1998,6271838,551606,141.88823,32913.508,39725.867,3550.7009,889.9,401.5,206428.192768,249154.207744,22269.421568,0
21,MASSACHUSETTS,2000,118949,3504.8635,MA,25,25,1999,6317345,566828,154.30533,34888.867,41913.082,3805.7234,974.8,416.9,220405.006336,264779.399168,24042.067968,0
21,MASSACHUSETTS,2001,119717,3649.4399,MA,25,25,2000,6361104,582419,168.20807,38555.129,45578.02,4060.2644,1069.989063,436.9,245253.193728,289926.51264,25827.764224,0
21,MASSACHUSETTS,2002,123602,3721.4043,MA,25,25,2001,6397634,594747,153.19034,39871.789,46397.48,3735.0425,980.055691,459.973,255085.101056,296834.105344,23895.435264,0
21,MASSACHUSETTS,2003,137045,3868.9832,MA,25,25,2002,6417206,602799,148.22501,39644.793,47367.516,3739.2583,951.190355,530.22479,254408.802304,303967.10912,23995.590656,0
21,MASSACHUSETTS,2004,137279,4675.3018,MA,25,25,2003,6422565,612982,131.93068,40478.969,49092.508,4206.2861,847.333321,641.820773,259978.805248,315299.823616,27015.14752,0
21,MASSACHUSETTS,2005,137677,5041.9336,MA,25,25,2004,6412281,617664,150.78342,42646.68,51568.219,4484.6694,966.865652,694.158259,273462.493184,330669.91616,28756.96128,0
21,MASSACHUSETTS,2006,139874,5241.1948,MA,25,25,2005,6403290,623551,167.2798,44608.707,53970.07,4784.3608,1071.141063,733.10689,285642.489856,345586.008064,30635.651072,0
21,MASSACHUSETTS,2007,143565,5479.3198,MA,25,25,2006,6410084,637145,183.49582,47974.301,56359.012,5010.8662,1176.223601,786.638582,307519.291392,361265.987584,32120.072192,0
21,MASSACHUSETTS,2008,148288,5756.8022,MA,25,25,2007,6431559,648900,196.55174,50238.41,59064.559,5286.0186,1264.1341,853.664658,323111.288832,379877.195776,33997.340672,0
21,MASSACHUSETTS,2009,155387,5878.4946,MA,25,25,2008,6468967,661626,179.25822,51915.77,60068.816,4988.5425,1159.615567,913.44167,335841.394688,388583.194624,32270.716928,0
21,MASSACHUSETTS,2010,165244,5984.1006,MA,25,25,2009,6517613,674971,173.99434,50942.059,60031.961,5136.1411,1134.027749,988.836678,332020.61312,391265.091584,33475.3792,0
21,MASSACHUSETTS,2011,168671,6322.2852,MA,25,25,2010,6564943,684600,173.21159,53073.316,62416.766,5459.4702,1137.124193,1066.386188,348423.29088,409762.496512,35841.110016,0
21,MASSACHUSETTS,2012,170221,5566.5254,MA,25,25,2011,6612178,690803,169.62068,55313.496,64365.051,5602.0664,1121.562136,947.539477,365742.686208,425593.176064,37041.860608,0
21,MASSACHUSETTS,2013,171974,5842.3901,MA,25,25,2012,6659627,692661,175.91637,57361.984,66719.922,5765.2417,1171.537382,1004.73917,382009.409536,444329.787392,38394.359808,0
21,MASSACHUSETTS,2014,172574,5919.5503,MA,25,25,2013,6711138,696522,187.53925,57395.914,67700.242,6053.0469,1258.601808,1021.560487,385191.903232,454345.68704,40622.833664,0
21,MASSACHUSETTS,2015,170703,6030.897,MA,25,25,2014,6757925,699572,204.29424,60004.5,70033.188,6373.5068,1380.605097,1029.492225,405505.900544,473279.004672,43071.680512,0
21,MASSACHUSETTS,2016,169189,6335.9683,MA,25,25,2015,6794002,699308,207.41154,63600.559,74014.992,6497.229,1409.15441,1071.976171,432102.309888,502857.990144,44142.186496,0
21,MASSACHUSETTS,2017,165736,6712.6914,MA,25,25,2016,6823721,701017,212.29427,65494.809,76117.945,6602.3379,1448.636789,1112.534584,446918.295552,519407.599616,45052.510208,0
22,MICHIGAN,1991,334443,2774.7627,MI,26,26,1990,9311319,1006712,150.64461,19051.352,20738.49,2119.0181,1402.7,928,177393.205248,193102.692352,19730.853888,0
22,MICHIGAN,1992,340230,2951.5327,MI,26,26,1991,9400446,994307,157.26913,19298.467,21032.746,2147.0112,1478.4,1004.2,181414.199296,197717.1968,20182.863872,0
22,MICHIGAN,1993,340379,3260.7769,MI,26,26,1992,9479065,980805,158.01137,20279.963,22371.066,2362.686,1497.8,1109.9,192235.094016,212056.80128,22396.053504,0
22,MICHIGAN,1994,327690,3633.9224,MI,26,26,1993,9540114,967210,160.52219,21219.086,23728.018,2540.3242,1531.4,1190.8,202432.495616,226367.995904,24234.983424,0
22,MICHIGAN,1995,317572,3911.8689,MI,26,26,1994,9597737,950154,164.90346,22687.162,26202.418,2441.2349,1582.7,1242.3,217745.408,251483.91424,23430.330368,0
22,MICHIGAN,1996,312658,4170.6914,MI,26,26,1995,9676211,934356,172.9706,23801.248,26520.186,2565.8301,1673.7,1304,230305.906688,256614.907904,24827.512832,0
22,MICHIGAN,1997,311327,4408.5479,MI,26,26,1996,9758645,920848,180.36316,24820.916,27700.535,2727.4817,1760.1,1372.5,242218.500096,270319.681536,26616.5248,0
22,MICHIGAN,1998,320533,4436.3608,MI,26,26,1997,9809051,915234,186.3687,25990.17,30568.012,2876.0439,1828.1,1422,254938.906624,299843.190784,28211.26144,0
22,MICHIGAN,1999,325134,4468.3115,MI,26,26,1998,9847942,920711,194.21317,27432.279,31743.791,3036.6614,1912.6,1452.8,270151.499776,312611.012608,29904.86528,0
22,MICHIGAN,2000,327342,4434.5059,MI,26,26,1999,9897116,927310,211.91022,28694.602,34107.027,3180.1348,2097.3,1451.6,283993.800704,337561.1904,31474.161664,0
22,MICHIGAN,2001,333584,4133.2319,MI,26,26,2000,9952450,936873,228.5166,30409.016,35325.242,3076.9172,2274.3,1378.780121,302644.199424,351572.688896,30622.865408,0
22,MICHIGAN,2002,350261,4346.0688,MI,26,26,2001,9991120,955459,238.2816,30796.037,34883.875,3067.1418,2380.7,1522.258375,307686.899712,348529.000448,30644.18304,0
22,MICHIGAN,2003,352290,5072.1738,MI,26,26,2002,10015710,968580,229.8898,30671.064,36170.285,3144.0901,2302.509613,1786.876069,307192.496128,362271.080448,31490.29376,0
22,MICHIGAN,2004,368600,5409.1797,MI,26,26,2003,10041152,983181,216.73415,31326.945,37230.719,3334.0979,2176.2605,1993.823713,314558.611456,373839.29856,33478.182912,0
22,MICHIGAN,2005,371950,5676.5864,MI,26,26,2004,10055315,987400,216.12262,32165.258,37913.176,3510.0996,2173.181,2111.406239,323431.79264,381228.908544,35295.158272,0
22,MICHIGAN,2006,378034,6075.7134,MI,26,26,2005,10051137,982064,224.79779,32876.926,39222.328,3583.3652,2259.47345,2296.826143,330450.501632,394228.989952,36016.893952,0
22,MICHIGAN,2007,384455,6525.0669,MI,26,26,2006,10036081,975541,230.36375,33729.07,39402.93,3695.2771,2311.949281,2508.594625,338507.69408,395451.006976,37086.101504,0
22,MICHIGAN,2008,395019,7152.875,MI,26,26,2007,10001284,967382,234.75479,34791.723,40368.398,3764.5037,2347.849381,2825.521594,347961.884672,403735.805952,37649.870848,0
22,MICHIGAN,2009,409270,7522.9805,MI,26,26,2008,9946889,970359,237.47475,35699.875,38811.523,3610.5615,2362.13497,3078.930151,355102.687232,386053.89824,35913.854976,0
22,MICHIGAN,2010,434490,7934.915,MI,26,26,2009,9901591,972787,231.51375,34030.34,36922.52,3606.0503,2292.354481,3447.641248,336954.49088,365591.691264,35705.634816,0
22,MICHIGAN,2011,435592,8381.0459,MI,26,26,2010,9876731,976094,221.60059,35394.07,39145.129,3655.2859,2188.689401,3650.716526,349577.70752,386625.896448,36102.275072,0
22,MICHIGAN,2012,423785,9218.1152,MI,26,26,2011,9876199,991880,191.68721,37532.266,40613.34,3668.5034,1893.141017,3906.499069,370676.105216,401105.420288,36230.868992,0
22,MICHIGAN,2013,411770,9836,MI,26,26,2012,9886610,1008671,199.49881,39100.195,42366.129,3754.7939,1972.366981,4050.16958,386568.388608,418857.385984,37122.183168,0
22,MICHIGAN,2014,400859,10287.408,MI,26,26,2013,9899219,1016343,207.29034,39417.23,43712.297,3780.655,2052.012444,4123.800091,390199.803904,432717.594624,37425.532928,0
22,MICHIGAN,2015,390047,10900.194,MI,26,26,2014,9914675,1015260,218.52667,41213.414,45299.289,4010.8098,2166.620989,4251.588213,408617.61536,449127.71072,39765.876736,0
22,MICHIGAN,2016,380128,11373.572,MI,26,26,2015,9918170,1001071,222.70349,43595.895,47821.465,4088.3767,2208.811068,4323.413193,432391.487488,474301.39904,40549.216256,0
22,MICHIGAN,2017,378402,11767.959,MI,26,26,2016,9933445,983509,226.97472,44951.285,49506.91,4206.6597,2254.640838,4453.019049,446521.114624,491774.181376,41786.621952,0
23,MINNESOTA,1991,179644,1581.4611,MN,27,27,1990,4389857,441972,181.87381,19935.5,23407.732,2370.3438,798.4,284.1,87513.99731200001,102756.59776,10405.470208,0
23,MINNESOTA,1992,175191,1801.4624,MN,27,27,1991,4440859,431752,179.04193,20321.789,23892.336,2505.5474,795.1,315.6,90246.201344,106102.49728,11126.782976,0
23,MINNESOTA,1993,173835,2016.2798,MN,27,27,1992,4495572,423810,177.12985,21580.902,25473.465,2703.3562,796.3,350.5,97018.503168,114517.794816,12153.132032,0
23,MINNESOTA,1994,170649,2036.9296,MN,27,27,1993,4555954,422960,173.88235,21947.082,25888.629,2739.5317,792.2,347.6,99989.897216,117947.400192,12481.180672,0
23,MINNESOTA,1995,167537,2147.5852,MN,27,27,1994,4610355,420829,181.28755,23242.289,27799.855,2995.9326,835.8,359.8,107155.202048,128167.206912,13812.313088,0
23,MINNESOTA,1996,161031,2251.7402,MN,27,27,1995,4660180,419782,185.05724,24320.412,28995.467,3126.3293,862.4,362.6,113337.499648,135124.09088,14569.257984,0
23,MINNESOTA,1997,156851,2357.6516,MN,27,27,1996,4712827,421101,195.80605,25931.527,30953.885,3337.8738,922.8,369.8,122210.803712,145880.301568,15730.82112,0
23,MINNESOTA,1998,156973,2453.2881,MN,27,27,1997,4763390,429587,209.11578,27087.346,32733.391,3461.6113,996.1,385.1,129027.596288,155921.907712,16489.005056,0
23,MINNESOTA,1999,154175,2542.8247,MN,27,27,1998,4813412,443686,227.05307,29186.531,34547.781,3570.8298,1092.9,392.04,140486.803456,166292.701184,17187.874816,0
23,MINNESOTA,2000,161383,2592.0759,MN,27,27,1999,4873481,459956,227.72224,30317.838,35836.809,3728.9331,1109.8,418.317,147753.402368,174649.99936,18172.884992,0
23,MINNESOTA,2001,167238,2713.0078,MN,27,27,2000,4933692,473390,217.62206,32447.16,38503.578,3815.7617,1073.680226,453.718,160084.29568,189964.795904,18825.793536,0
23,MINNESOTA,2002,176545,2839.8936,MN,27,27,2001,4982796,486444,229.20029,33454.027,39063.711,3704.0264,1142.058263,501.369,166694.600704,194646.50752,18456.408064,0
23,MINNESOTA,2003,185452,3455.4709,MN,27,27,2002,5018935,496503,211.31236,33931.66,40400.203,3839.7769,1060.563,640.824,170300.801024,202765.991936,19271.589888,0
23,MINNESOTA,2004,189848,3982.6387,MN,27,27,2003,5053572,508666,209.02264,35262.859,42575.016,3843.5461,1056.311,756.096,178203.394048,215155.900416,19423.637504,0
23,MINNESOTA,2005,190087,4439.8198,MN,27,27,2004,5087713,513913,205.30069,37205.203,45262.379,4119.0688,1044.511,843.952,189289.398272,230282.002432,20956.639232,0
23,MINNESOTA,2006,189009,4670.2593,MN,27,27,2005,5119598,515385,218.06087,38110.941,47437.848,4393.0371,1116.384,882.721,195112.697856,242862.702592,22490.58304,0
23,MINNESOTA,2007,191456,4925.2466,MN,27,27,2006,5163555,517679,221.93915,39754.355,48364.934,4582.3218,1145.995,942.968,205273.792512,249735.00416,23661.070336,0
23,MINNESOTA,2008,196014,5171.9063,MN,27,27,2007,5207203,512542,249.67088,41719.961,49705.609,4748.0171,1300.087,1013.766,217244.30336,258827.206656,24723.888128,0
23,MINNESOTA,2009,200732,5353.6953,MN,27,27,2008,5247018,512238,245.77151,43103.816,50445.414,4578.5889,1289.567532,1074.658,226166.505472,264687.992832,24023.937024,0
23,MINNESOTA,2010,215009,6767.687,MN,27,27,2009,5281203,508202,247.35683,41014.785,49223.387,4613.0298,1306.341577,1455.113575,216607.408128,259958.70208,24362.346496,0
23,MINNESOTA,2011,214342,7341.1436,MN,27,27,2010,5310711,502747,214.81158,42606.988,51183.578,5050.689,1140.802239,1573.515354,226273.394688,271821.193216,26822.750208,0
23,MINNESOTA,2012,214653,7816.1475,MN,27,27,2011,5345967,504806,195.88022,45350.133,53088.117,5258.4546,1047.169194,1677.759468,242440.306688,283807.318016,28111.525888,0
23,MINNESOTA,2013,210332,7900.4272,MN,27,27,2012,5377695,506361,191.82884,47849.441,54725.414,5592.6865,1031.597004,1661.712699,257319.698432,294296.584192,30075.762688,0
23,MINNESOTA,2014,203523,8066.5664,MN,27,27,2013,5416074,507767,209.28539,47920.117,56526.738,5683.2183,1133.505098,1641.731821,259538.894848,306152.996864,30780.731392,0
23,MINNESOTA,2015,198328,8113.1318,MN,27,27,2014,5452649,508492,217.12732,50243.578,58646.484,5986.1265,1183.919022,1609.06122,273960.599552,319778.684928,32640.247808,0
23,MINNESOTA,2016,193197,8454.7695,MN,27,27,2015,5483238,507075,232.73392,52308.27,60090.988,6136.9092,1276.135428,1633.436187,286818.697216,329493.184512,33650.132992,0
23,MINNESOTA,2017,189951,8624.7236,MN,27,27,2016,5525050,507662,232.92168,53192.984,61375.031,6224.5493,1286.903883,1638.274845,293893.89824,339100.106752,34390.945792,0
24,MISSISSIPPI,1991,95513,1532.7756,MS,28,28,1990,2578897,298367,111.94708,13355.516,15028.518,1308.6722,288.7,146.4,34442.498048,38756.999168,3374.930944,0
