newid,state,fy,x2,___x1,___y,___x3,___x4,___x5,yfte,x1fte,x3fte,x4fte,x5fte,state_abbrev,state_fips,_merge,fips,statename,fte1000,year,academicyear,state_pop_total,state_pop_1824,y_pop,x3_pop,x4_pop,x5_pop,statefips,ln___x1,ln___y,lnx2,ln___x3,lnstate_pop_total,ln___x1_ln___y,ln___x1_lnx2,ln___x1_ln___x3,ln___x1_lnstate_pop_total,ln___y_lnx2,ln___y_ln___x3,ln___y_lnstate_pop_total,lnx2_ln___x3,lnx2_lnstate_pop_total,ln___x3_lnstate_pop_total,ln___x1_2,ln___y_2,lnx2_2,ln___x3_2,lnstate_pop_total_2,y,x1,x3,x4,x5,MD,_est_fe,_est_re_dk,_est_re,_est_re_dk_year
2,ALASKA,2016,19269,112992052,333824754,42469900288,50641600512,2827026944,17324.445,5863.9292,2204053.3,2628138.5,146713.73,AK,2,3,2,ALASKA,19.268999,2015,2016,737979,77012,452.34995,57548.93,68622.008,3830.7688,2,18.542828,19.626127,9.8662529,24.472061,13.511671,181.96194,91.474113,226.89061,125.27229,96.818169,240.14589,132.59088,120.72377,66.654785,165.32922,171.91823,192.59244,48.671474,299.44089,91.282631,333.824754,112.992052,42469.900288,50641.600512,2827.026944,0,1,1,1,1
2,ALASKA,2017,18492,112935118,315668397,41536200704,49363398656,3030264064,17070.539,6107.2417,2246171.3,2669446.3,163868.92,AK,2,3,2,ALASKA,18.492001,2016,2017,741522,74589,425.70334,56014.793,66570.375,4086.5464,2,18.542324,19.570204,9.8250933,24.449831,13.51646,181.43854,91.090034,226.67834,125.31329,96.139542,239.24409,132.25995,120.11093,66.400246,165.23758,171.90889,191.49644,48.266228,298.89713,91.347351,315.668397,112.935118,41536.200704,49363.398656,3030.264064,0,1,1,1,1
3,ARIZONA,1991,154864,254700000,616200000,63821000704,70631702528,7509223936,3978.9751,1644.6688,412110,456088.59,48489.152,AZ,4,3,4,ARIZONA,154.864,1990,1991,3684097,392179,167.25945,17323.377,19172.053,2038.2808,4,19.355597,20.239082,11.950302,24.879349,15.119536,195.86975,115.65261,240.77731,146.32382,120.93157,251.76759,153.00278,148.65787,90.341515,188.08211,187.31956,204.81023,71.404861,309.491,114.30019,616.2,254.7,63821.000704,70631.70252799999,7509.223936,0,1,1,1,1
3,ARIZONA,1992,159040,266500000,630700000,67174600704,73358295040,7764418048,3965.6689,1675.6791,422375.5,461256.88,48820.535,AZ,4,3,4,ARIZONA,159.03999,1991,1992,3788576,392080,166.47415,17730.83,19363.025,2049.4292,4,19.400885,20.262341,11.976911,24.930561,15.147501,196.55367,116.18133,241.83746,146.93745,121.34012,252.57576,153.46191,149.29555,90.710129,188.81786,188.19716,205.28122,71.72319,310.76645,114.7234,630.7,266.5,67174.600704,73358.29504,7764.418048,0,1,1,1,1
3,ARIZONA,1993,158969,275700000,650700000,71692099584,82682200064,8374057984,4093.251,1734.3004,450981.63,520115.25,52677.301,AZ,4,3,4,ARIZONA,158.96899,1992,1993,3915740,396841,166.17549,18308.697,21115.346,2138.5632,4,19.434824,20.29356,11.976464,24.995646,15.180515,197.20088,116.38023,242.89299,147.51532,121.52254,253.62532,154.03336,149.67973,90.904449,189.72339,188.85619,205.91429,71.71785,312.39114,115.22402,650.7,275.7,71692.099584,82682.200064,8374.057983999999,0,1,1,1,1
3,ARIZONA,1994,158876,306600000,672400000,77041000448,89299795968,8873032704,4232.2314,1929.8069,484912.75,562072.31,55848.793,AZ,4,3,4,ARIZONA,158.87601,1993,1994,4065440,405976,165.39415,18950.225,21965.592,2182.5515,4,19.541054,20.326365,11.97588,25.067604,15.218033,198.59929,117.01065,244.92371,148.6882,121.71305,254.76663,154.66364,150.1033,91.124664,190.73981,190.92639,206.58055,71.710846,314.19238,115.79426,672.4,306.6,77041.00044800001,89299.79596800001,8873.032703999999,0,1,1,1,1
3,ARIZONA,1995,160757,323000000,721900000,84343701504,100374200320,9665967104,4490.6289,2009.2438,524665.81,624384.63,60127.816,AZ,4,3,4,ARIZONA,160.757,1994,1995,4245089,421159,170.05533,19868.535,23644.781,2276.9763,4,19.593163,20.397398,11.987649,25.158167,15.261273,199.82477,117.43798,246.46402,149.5083,122.25842,256.58057,155.64513,150.79364,91.473396,191.97282,191.94601,208.02692,71.85186,316.46667,116.45323,721.9,323,84343.701504,100374.20032,9665.967103999999,0,1,1,1,1
3,ARIZONA,1996,164271,311500000,773000000,91989401600,109905707008,10162501632,4705.6387,1896.2568,559985.63,669051.19,61864.246,AZ,4,3,4,ARIZONA,164.271,1995,1996,4432499,432596,174.39372,20753.395,24795.428,2292.7251,4,19.55691,20.46579,12.009273,25.24494,15.304474,200.12379,117.43213,246.85651,149.6541,122.88963,258.32883,156.60907,151.58669,91.897797,193.18027,191.23636,209.42427,72.111313,318.6535,117.11346,773,311.5,91989.4016,109905.707008,10162.501632,0,1,1,1,1
3,ARIZONA,1997,164930,363000000,816000000,99707600896,119530201088,10424677376,4947.5537,2200.9338,604544.94,724732.94,63206.68,AZ,4,3,4,ARIZONA,164.92999,1996,1997,4586940,440399,177.89638,21737.281,26058.811,2272.6868,4,19.709913,20.519924,12.013276,25.325508,15.338724,202.22296,118.39031,249.58179,151.16246,123.25576,259.83875,157.37473,152.12115,92.134163,194.23048,194.24034,210.53365,72.159401,320.69067,117.63823,816,363,99707.600896,119530.201088,10424.677376,0,1,1,1,1
3,ARIZONA,1998,170930,383000000,868000000,108023103488,132418002944,11072453632,5078.1021,2240.6833,631972.75,774691.44,64777.707,AZ,4,3,4,ARIZONA,170.92999,1997,1998,4736990,458555,183.23872,22804.166,27954.039,2337.4451,4,19.763546,20.581703,12.049009,25.405611,15.370913,203.38371,119.06557,251.05247,151.89186,123.99457,261.44537,158.17978,153.05623,92.602135,195.25371,195.29887,211.80325,72.58931,322.72253,118.13248,868,383,108023.103488,132418.002944,11072.453632,0,1,1,1,1
3,ARIZONA,1999,176648,402652600,935900000,118057598976,143392407552,12237978624,5298.1069,2279.4065,668321.19,811740.88,69278.898,AZ,4,3,4,ARIZONA,176.64799,1998,1999,4883342,477980,191.65154,24175.574,29363.58,2506.0662,4,19.813585,20.657019,12.081914,25.494438,15.40134,204.64481,119.69302,252.56812,152.57788,124.78816,263.31955,159.07289,154.0108,93.038834,196.32426,196.28908,213.35622,72.98632,324.98318,118.60065,935.9,402.6526,118057.598976,143392.407552,12237.978624,0,1,1,1,1
3,ARIZONA,2000,180669,426791600,1025683900,124654403584,155344502784,13333611520,5677.144,2362.2847,689960.13,859829.31,73801.328,AZ,4,3,4,ARIZONA,180.66901,1999,2000,5023823,498927,204.16402,24812.658,30921.572,2654.0767,4,19.871807,20.748625,12.104422,25.548811,15.429702,206.15634,120.26836,253.85052,153.30803,125.57505,265.05136,160.07254,154.62679,93.383804,197.10527,197.44435,215.25272,73.258514,326.37088,119.03785,1025.6839,426.7916,124654.403584,155344.502784,13333.61152,0,1,1,1,1
3,ARIZONA,2001,185330,487266400,1083028700,135387496448,164611588096,13548788736,5843.7852,2629.1826,730521.19,888208,73106.289,AZ,4,3,4,ARIZONA,185.33,2000,2001,5160586,519627,209.86545,26234.908,31897.848,2625.436,4,20.004322,20.803028,12.129893,25.631407,15.456561,208.07524,121.32515,256.36945,154.59901,126.16926,266.60544,160.77164,155.45311,93.743217,198.0867,200.08646,216.383,73.567154,328.4845,119.45264,1083.0287,487.2664,135387.496448,164611.588096,13548.788736,0,1,1,1,1
3,ARIZONA,2002,192181,505390506,1167774400,141344505856,171474206720,14420322304,6076.4302,2629.7632,735475.94,892253.69,75035.109,AZ,4,3,4,ARIZONA,192.181,2001,2002,5273477,536018,221.44296,26802.906,32516.348,2734.5,4,20.040842,20.878366,12.166193,25.674465,15.478201,209.21002,121.91038,257.26895,155.09808,127.00512,268.02045,161.57977,156.18025,94.155388,198.69727,200.81767,217.95309,74.008125,329.58908,119.78735,1167.7744,505.390506,141344.505856,171474.20672,14420.322304,0,1,1,1,1
3,ARIZONA,2003,205553,534708700,1175596896,146505203712,179413303296,14397924352,5719.1909,2601.3179,712736.88,872832.31,70044.828,AZ,4,3,4,ARIZONA,205.55299,2002,2003,5396255,549407,217.85422,27149.422,33247.742,2668.1326,4,20.097233,20.885042,12.233459,25.710327,15.501216,209.86578,122.92934,258.35321,155.76578,127.74816,268.48062,161.87178,157.26312,94.81675,199.27066,201.94939,218.0925,74.828766,330.51047,120.14384,1175.596896,534.7087,146505.203712,179413.303296,14397.924352,0,1,1,1,1
3,ARIZONA,2004,212980,640741700,1216008472,155174993920,192751206400,16481173504,5709.4961,3008.4595,728589.5,905020.25,77383.664,AZ,4,3,4,ARIZONA,212.98,2003,2004,5510364,559859,220.67662,28160.57,34979.758,2990.9409,4,20.278137,20.91884,12.268953,25.767818,15.522141,212.09756,124.39576,261.26169,157.38005,128.32614,269.51645,162.3526,158.07208,95.220215,199.98586,205.60143,218.79893,75.263611,331.99023,120.46844,1216.008472,640.7417,155174.99392,192751.2064,16481.173504,0,1,1,1,1
3,ARIZONA,2005,218212,715416800,1283962600,169638707200,205420789760,18331117568,5884.0146,3278.54,777403.19,941381.75,84006,AZ,4,3,4,ARIZONA,218.21201,2004,2005,5652404,571196,227.15337,30011.781,36342.199,3243.0657,4,20.388376,20.973217,12.293222,25.856937,15.547591,213.80492,125.31942,263.59048,158.49507,128.91422,271.15158,163.0415,158.93254,95.564995,201.00655,207.84294,219.93791,75.561661,334.29062,120.86379,1283.9626,715.4168,169638.7072,205420.78976,18331.117568,0,1,1,1,1
3,ARIZONA,2006,227283,798166300,1412995700,188136505344,228231200768,19940354048,6216.8999,3511.7729,827763.19,1004171.9,87733.594,AZ,4,3,4,ARIZONA,227.283,2005,2006,5839077,580341,241.98956,32220.248,39086.863,3414.9839,4,20.497828,21.068977,12.333951,25.960434,15.580083,215.93413,126.4096,266.06625,159.67892,129.93187,273.47989,164.1282,160.09737,96.081993,202.23285,210.08046,221.9509,76.063171,336.97208,121.36949,1412.9957,798.1663,188136.505344,228231.200768,19940.354048,0,1,1,1,1
3,ARIZONA,2007,229558,884583900,1575882500,209126998016,248230707200,23334612992,6864.8555,3853.4221,910998.5,1081342,101650.19,AZ,4,3,4,ARIZONA,229.558,2006,2007,6029141,591986,261.37762,34686.035,41171.82,3870.3047,4,20.600628,21.178082,12.343911,26.066208,15.612115,218.14088,127.14616,268.49011,160.80969,130.71017,276.01614,165.31732,160.87947,96.357277,203.47432,212.19293,224.25557,76.186073,339.7236,121.86906,1575.8825,884.5839,209126.998016,248230.7072,23334.612992,0,1,1,1,1
3,ARIZONA,2008,233255,953206500,1738974300,220735897600,262321995776,22992377856,7455.25,4086.5427,946328.69,1124614.6,98571.852,AZ,4,3,4,ARIZONA,233.255,2007,2008,6167681,605860,281.94946,35789.125,42531.707,3727.8806,4,20.675343,21.276562,12.359887,26.120234,15.634833,219.9501,127.77245,270.0224,161.62776,131.48795,277.87439,166.32774,161.42157,96.622391,204.19275,213.73489,226.34604,76.383408,341.1333,122.22401,1738.9743,953.2065,220735.8976,262321.995776,22992.377856,0,1,1,1,1
3,ARIZONA,2009,245680,1081378100,1789226500,223345803264,259366699008,20645410816,7282.752,4401.5718,909092.31,1055709.5,84033.75,AZ,4,3,4,ARIZONA,245.67999,2008,2009,6280362,621451,284.89224,35562.57,41298.051,3287.2964,4,20.801502,21.30505,12.411785,26.131987,15.652938,221.58852,129.09189,271.7923,162.80231,132.21686,278.37164,166.74332,162.1723,97.14045,204.52118,216.35124,226.95258,77.026207,341.44037,122.50723,1789.2265,1081.3781,223345.803264,259366.699008,20645.410816,0,1,1,1,1
3,ARIZONA,2010,259953,1227840600,1685588400,211975307264,243929399296,19633649664,6484.2046,4723.3179,815437.06,938359.63,75527.688,AZ,4,3,4,ARIZONA,259.953,2009,2010,6343154,629438,265.73349,33417.965,38455.539,3095.2502,4,20.928522,21.24538,12.468256,26.079735,15.662887,222.3172,130.47108,272.90515,163.90053,132.44643,277.03696,166.38199,162.58441,97.64444,204.24196,219.00153,225.68309,77.728706,340.07629,122.66301,1685.5884,1227.8406,211975.307264,243929.399296,19633.649664,0,1,1,1,1
3,ARIZONA,2011,275071,1354359400,1638485500,215523606528,248209997824,21655498752,5956.5913,4923.6719,783519.94,902348.81,78726.945,AZ,4,3,4,ARIZONA,275.07101,2010,2011,6407002,635780,255.73357,33638.762,38740.426,3379.9739,4,21.026594,21.217039,12.524784,26.096336,15.672902,223.06104,131.67677,274.35855,164.77388,132.86942,276.84351,166.26628,163.42549,98.149857,204.50266,221.05884,225.08138,78.435112,340.5094,122.81993,1638.4855,1354.3594,215523.606528,248209.997824,21655.498752,0,1,1,1,1
3,ARIZONA,2012,275238,1518362500,1383501800,226365292544,257947795456,22192576512,5026.5654,5516.5439,822434.75,937180.88,80630.5,AZ,4,3,4,ARIZONA,275.23801,2011,2012,6465488,647558,213.98257,35011.324,39896.105,3432.4673,4,21.140898,21.047884,12.525392,26.145416,15.681989,222.48558,132.39902,276.36877,165.76566,131.8165,275.15283,165.03635,163.74078,98.211525,205.00606,223.46878,221.50671,78.442719,341.79138,122.96239,1383.5018,1518.3625,226365.292544,257947.795456,22192.576512,0,1,1,1,1
3,ARIZONA,2013,270644,1624760600,1405070700,236846104576,268288802816,22656409600,5191.5825,6003.313,875120.5,991297.81,83712.961,AZ,4,3,4,ARIZONA,270.64401,2012,2013,6544211,660675,214.70438,36191.699,40996.355,3462.0537,4,21.208626,21.063353,12.508559,26.190676,15.694092,223.36238,132.64467,277.73413,166.42506,131.7361,275.83173,165.2851,163.8038,98.155235,205.51944,224.90291,221.83241,78.232025,342.97574,123.15226,1405.0707,1624.7606,236846.104576,268288.802816,22656.4096,0,1,1,1,1
3,ARIZONA,2014,270127,1759897200,1472782200,242855591936,275199098880,22511628288,5452.1846,6515.0732,899042.25,1018776.8,83337.203,AZ,4,3,4,ARIZONA,270.12701,2013,2014,6616124,666636,222.60498,36706.625,41595.215,3402.5403,4,21.288521,21.110418,12.506647,26.215733,15.70502,224.70479,133.12401,279.04709,167.16832,132.01027,276.71255,165.76978,163.93546,98.208572,205.8593,226.60056,222.82487,78.208115,343.63232,123.32382,1472.7822,1759.8972,242855.591936,275199.09888,22511.628288,0,1,1,1,1
3,ARIZONA,2015,274454,1970196000,1522983400,257410007040,284430008320,23761491968,5549.1392,7178.6021,937898.56,1036348.6,86577.32,AZ,4,3,4,ARIZONA,274.45401,2014,2015,6706435,672297,227.09285,38382.539,42411.508,3543.0884,4,21.4014,21.143936,12.522539,26.273935,15.718578,226.25491,133.99994,281.14951,168.19978,132.38788,277.76721,166.17632,164.50819,98.418259,206.49446,229.00995,223.53302,78.40699,345.15985,123.53685,1522.9834,1970.196,257410.00704,284430.00832,23761.491968,0,1,1,1,1
3,ARIZONA,2016,279239,2170221000,1463121300,271132803072,297141174272,24743710720,5239.6738,7771.9121,970970.38,1064110.6,88611.227,AZ,4,3,4,ARIZONA,279.23901,2015,2016,6802262,672029,215.09335,39859.211,43682.699,3637.571,4,21.498095,21.103838,12.539824,26.325874,15.732766,226.84615,134.79115,282.97806,169.11224,132.3192,277.78848,166.01088,165.06091,98.643059,207.08942,231.08403,222.68599,78.623589,346.52582,123.75996,1463.1213,2170.221,271132.803072,297141.174272,24743.71072,0,1,1,1,1
3,ARIZONA,2017,286335,2328726500,1517650900,282477592576,311091003392,24471902208,5300.2632,8132.874,986528.31,1086458.1,85465.984,AZ,4,3,4,ARIZONA,286.33499,2016,2017,6908642,672655,219.67427,40887.57,45029.254,3542.2161,4,21.568588,21.14043,12.564918,26.366865,15.748283,227.98462,135.50377,284.34802,169.83412,132.81389,278.70343,166.46274,165.64874,98.937943,207.61644,232.60201,223.45889,78.938576,347.60577,124.00421,1517.6509,2328.7265,282477.592576,311091.003392,24471.902208,0,1,1,1,1
4,ARKANSAS,1991,64911,109500000,233600000,34457501696,38679801856,3172363008,3598.7737,1686.9252,530842.25,595889.81,48872.504,AR,5,3,5,ARKANSAS,64.911003,1990,1991,2356586,238945,99.12645,14621.788,16413.49,1346.1689,5,18.511435,19.269121,11.080772,24.262993,14.672725,178.34953,102.56049,224.5714,135.80659,106.75837,233.76328,141.36525,134.42635,81.292564,178.00211,171.33661,185.64952,61.391758,294.34641,107.64442,233.6,109.5,34457.501696,38679.801856,3172.363008,0,1,1,1,1
4,ARKANSAS,1992,72268,122500000,272800000,36459098112,41571700736,3650885888,3774.8381,1695.0795,504498.5,575243.56,50518.707,AR,5,3,5,ARKANSAS,72.267998,1991,1992,2383144,240702,114.47063,15298.739,17444.057,1531.9619,5,18.623621,19.42425,11.188137,24.319456,14.683931,180.87494,104.18181,226.45816,136.73399,108.66058,236.19359,142.61217,136.04471,82.142921,178.55261,173.41963,188.65074,62.587204,295.71799,107.80892,272.8,122.5,36459.098112,41571.700736,3650.885888,0,1,1,1,1
4,ARKANSAS,1993,74280,135200000,296100000,39714398208,45017800704,3860110080,3986.2681,1820.14,534658,606055.5,51967.02,AR,5,3,5,ARKANSAS,74.279999,1992,1993,2415984,243044,122.55876,16438.188,18633.318,1597.7383,5,18.722265,19.506208,11.215597,24.40498,14.697618,182.6002,104.99069,228.45825,137.58635,109.38689,238.02431,143.3474,136.85822,82.42128,179.34753,175.26161,190.24608,62.89481,297.80151,108.00998,296.1,135.2,39714.398208,45017.800704,3860.11008,0,1,1,1,1
4,ARKANSAS,1994,75473,148300000,293600000,41648398336,47566000128,4118336000,3890.1328,1964.9412,551831.75,630238.63,54567.012,AR,5,3,5,ARKANSAS,75.473,1993,1994,2456303,248489,119.52923,16955.725,19364.875,1676.64,5,18.814747,19.497728,11.23153,24.452528,14.714168,183.42241,105.65919,230.03406,138.42168,109.49466,238.38437,143.44643,137.31966,82.63131,179.89929,176.99734,190.0807,63.073635,298.96307,108.25336,293.6,148.3,41648.398336,47566.000128,4118.336,0,1,1,1,1
4,ARKANSAS,1995,74054,153400000,307293666,44288598016,51415900160,4383356928,4149.5889,2071.4614,598058.13,694302.81,59191.359,AR,5,3,5,ARKANSAS,74.054001,1994,1995,2494019,250955,123.21224,17757.924,20615.682,1757.5475,5,18.84856,19.543314,11.21255,24.513992,14.729406,184.18167,105.67021,231.02673,138.81406,109.56519,239.54233,143.93071,137.43219,82.577103,180.53828,177.63411,190.97057,62.860641,300.4679,108.47771,307.293666,153.4,44288.598016,51415.90016,4383.356928,0,1,1,1,1
4,ARKANSAS,1996,76158,159800000,334800000,47164698624,54611800064,4850646016,4396.124,2098.2693,619300.63,717085.56,63691.879,AR,5,3,5,ARKANSAS,76.157997,1995,1996,2535399,252485,132.05022,18602.477,21539.727,1913.1687,5,18.889433,19.629044,11.240565,24.576912,14.745862,185.39075,106.16396,232.12196,139.27049,110.32077,241.21063,144.72359,138.1292,82.875916,181.20387,178.40533,192.64967,63.175156,302.0123,108.72022,334.8,159.8,47164.698624,54611.800064,4850.646016,0,1,1,1,1
4,ARKANSAS,1997,75019,171100000,350400000,50047901696,57976397824,5120299008,4670.8169,2280.7556,667136.38,772822.88,68253.359,AR,5,3,5,ARKANSAS,75.018997,1996,1997,2572109,252732,136.23062,19457.924,22540.412,1990.7007,5,18.957758,19.674585,11.225496,24.636246,14.760237,186.49301,106.40512,233.52399,139.91049,110.42849,242.35396,145.20078,138.27704,82.84549,181.81841,179.69829,193.54465,63.005882,303.47229,108.9323,350.4,171.1,50047.901696,57976.397824,5120.299008,0,1,1,1,1
4,ARKANSAS,1998,78940,189600000,375700000,52508000256,59865600000,5438433792,4759.311,2401.8242,665163.44,758368.38,68893.258,AR,5,3,5,ARKANSAS,78.940002,1997,1998,2601090,254135,144.43945,20186.922,23015.582,2090.8289,5,19.060427,19.744301,11.276443,24.684231,14.771441,188.1674,107.46691,235.24599,140.77499,111.32275,243.68645,145.8259,139.17517,83.28466,182.31084,181.64993,194.9187,63.57909,304.65564,109.09774,375.7,189.6,52508.000256,59865.6,5438.433792,0,1,1,1,1
4,ARKANSAS,1999,80603,201100000,409420925,55736098816,62442500096,5641763840,5079.4751,2494.9443,691489.13,774692,69994.461,AR,5,3,5,ARKANSAS,80.602997,1998,1999,2626289,257176,155.89333,21222.379,23775.943,2148.1885,5,19.119312,19.830254,11.297291,24.743895,14.781082,189.5704,107.99821,236.54312,141.30206,112.01407,245.33885,146.5563,139.76949,83.493095,182.87077,182.77405,196.61948,63.814388,306.13016,109.2402,409.420925,201.1,55736.098816,62442.500096,5641.76384,0,1,1,1,1
4,ARKANSAS,2000,86263,138704833,466828459,57973399552,66816704512,5961334784,5411.688,1607.9296,672054.06,774569.69,69106.508,AR,5,3,5,ARKANSAS,86.263,1999,2000,2651860,260087,176.03812,21861.41,25196.166,2247.9824,5,18.747858,19.961472,11.365156,24.783251,14.790771,187.11742,106.53617,232.31644,138.64764,113.43262,247.35507,147.62279,140.83276,84.049713,183.28169,175.74109,199.23018,64.583389,307.10477,109.38346,466.828459,138.704833,57973.399552,66816.704512,5961.334784,0,1,1,1,1
4,ARKANSAS,2001,87337,161918646,451439485,60969897984,68769996800,6297800192,5168.9375,1853.9525,698099.31,787409.63,72109.188,AR,5,3,5,ARKANSAS,87.336998,2000,2001,2678588,263749,168.53636,22761.955,25673.973,2351.1643,5,18.902605,19.927952,11.377529,24.833647,14.8008,188.34511,107.53247,234.71031,139.88684,113.36543,247.44186,147.47482,141.27277,84.198265,183.77893,178.65424,198.56163,64.724083,308.35501,109.53185,451.439485,161.918646,60969.897984,68769.99679999999,6297.800192,0,1,1,1,1
