STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL,P1TUITION
28243,1,5,-8,-8,5,-8,-8
28244,1,8,-.5113,2,-7,3,-7
28245,1,4,-.6862,2,4,2,-8
28246,1,8,.4811,4,4,2,0
28247,2,5,.1165,4,6,2,-8
28248,1,8,-.7062,2,-7,-7,-7
28249,1,8,-.0866,3,-7,-7,-7
28250,1,5,1.5312,5,-7,-7,-7
28251,1,8,.2229,4,2,1,-8
28252,2,8,-.3588,2,4,1,-7
28253,1,8,1.0338,5,4,2,0
28254,1,8,.3021,4,4,-9,-7
28255,2,8,.9096,5,-8,-8,-7
28256,2,6,-.4141,2,-7,-8,-7
28257,1,8,-.2601,3,-7,-7,-7
28258,1,8,-.5281,2,-7,-7,-7
28259,2,3,.3654,4,5,1,-8
28260,2,8,.5329,4,4,2,1
28262,2,8,.4279,4,4,1,-7
28263,1,8,-.9302,1,-7,3,-7
28264,1,5,-.0795,3,-8,-7,-8
28265,1,8,.1008,4,-7,-8,-8
28267,2,5,.9079,5,6,2,-7
28268,1,8,-.5628,2,4,1,0
28269,2,-9,-8,-8,4,1,-8
28270,2,8,-.7219,1,-7,-7,-9
28271,2,6,-.8061,1,-7,-7,-8
28272,1,6,.3474,4,1,-8,-8
28273,1,1,-.7106,2,-7,-8,-8
28274,2,2,1.3029,5,4,1,-7
28275,1,8,.2802,4,-8,-8,-8
28276,1,8,-.2773,3,-8,-8,-8
28278,1,8,.1051,4,4,2,1
28279,2,8,.4592,4,4,2,1
28280,2,5,-.771,1,3,-7,-9
28281,1,8,-.7751,1,-8,-8,-7
28282,2,1,-.5981,2,-9,-8,-7
28283,1,8,.3341,4,4,2,1
28284,1,8,-.5465,2,3,1,-9
28285,1,8,.3081,4,-8,1,-7
28286,1,8,.314,4,4,2,-7
28287,1,8,.1824,4,4,2,-8
28288,1,3,-8,-8,-8,3,-8
28289,2,8,-.8132,1,-7,-7,-7
28290,2,8,1.3616,5,4,2,1
28291,1,2,.4571,4,4,2,-8
28292,2,6,-.3601,2,4,1,0
28293,1,8,.4451,4,6,-9,-8
28294,2,8,-.2813,3,5,2,-7
28295,1,8,-.1193,3,-8,-8,-7
28296,2,3,.4982,4,3,-7,-7
28297,2,8,-.0903,3,4,1,-7
28298,2,2,-8,-8,-8,-8,-8
28299,1,4,-8,-8,-7,-7,-8
28300,1,1,1.0021,5,-8,2,-9
28301,1,5,-.5945,2,-7,-7,1
28302,1,8,1.1396,5,4,2,1
28303,2,6,.0881,4,6,1,-7
28306,2,8,.7523,5,4,1,0
28307,2,8,.6225000000000001,5,4,2,-9
28308,1,2,1.8802,5,4,-9,-7
28309,2,5,-.5803,2,4,3,-7
28310,1,3,.4868,4,4,-9,1
28311,1,3,.8305,5,6,2,1
28312,1,8,.0984,4,-8,-8,1
28313,2,8,-1.0017,1,-7,-7,-7
28314,1,3,-.0838,3,-7,-8,-8
28315,1,8,.1832,4,6,2,-7
28316,2,8,.2139,4,4,2,0
28317,1,5,-8,-8,-7,-7,-8
28318,1,6,-.1707,3,4,1,0
28319,2,2,.5867,5,-8,1,-8
28320,1,8,1.3103,5,4,1,0
28321,1,8,.9101,5,-7,-7,1
28322,1,8,.2726,4,4,2,-7
28323,2,2,.8315,5,-8,-7,-7
28324,1,8,-8,-8,-8,-8,0
28325,2,8,.0615,4,-8,2,-7
28326,2,5,-1.103,1,-7,-7,-7
28327,2,3,-.4915,2,3,-4,-8
28328,1,5,.676,5,4,1,-7
28329,1,6,.1079,4,-8,-7,-7
28330,1,-9,-8,-8,4,2,-8
28331,1,3,-.6162,2,-7,-7,-8
28332,2,5,-.6857,2,-7,-8,-8
28333,2,-9,-8,-8,-8,2,-8
28334,2,8,.5381,4,4,2,0
28335,2,3,-8,-8,6,1,-8
28336,2,2,.5719,5,2,2,1
28337,1,8,-.4191,2,4,2,0
28338,2,3,1.4423,5,4,1,1
28339,1,8,1.2866,5,5,2,-7
28340,2,8,.0178,3,4,1,-7
28341,1,8,-.2647,3,-7,-8,-8
28342,2,2,.7056,5,4,1,-9
28343,1,8,1.401,5,-8,-8,-9
28344,1,8,.4324,4,-7,-7,1
28345,1,6,.4472,4,4,1,-7
28346,2,2,-.2681,3,-7,-7,-8
28347,2,6,.2299,4,4,-7,1
28348,2,6,-.9072,1,4,1,-7
28349,2,8,.3588,4,-8,-8,-8
28350,1,3,-8,-8,-8,-8,-8
28351,2,8,.6138,5,-8,-8,1
28352,2,8,.3071,4,-7,-7,-7
28353,1,8,.2865,4,4,-9,0
28354,2,4,-8,-8,-7,-7,-8
28355,2,8,.008,3,3,-8,-8
28356,2,8,1.8178,5,4,1,1
28357,2,8,.1006,4,-8,-9,0
28358,2,5,-.5983000000000001,2,4,1,1
28359,2,8,-.1241,3,-8,-7,-7
28360,1,6,-.1431,3,-7,-7,-7
28361,1,8,-.5134,2,-8,-8,-8
28362,1,2,.0846,4,-8,-7,-8
28363,1,8,1.2149,5,4,3,1
28364,1,8,1.5383,5,4,3,1
28365,2,8,.5429,4,4,3,0
28366,1,2,.665,5,4,-7,0
28367,1,2,-.3136,3,6,2,0
28368,1,8,.6635,5,2,2,-8
28369,2,8,-.1774,3,4,1,-7
28370,2,3,-.2121,3,-7,-7,-8
28371,2,5,.6924,5,-7,3,-7
28372,1,3,.8110000000000001,5,-8,-8,1
28373,1,8,.8942,5,4,-9,0
28374,2,8,-.302,3,-8,-8,0
28375,1,2,.3473,4,-7,1,-8
28377,2,8,-.6546,2,5,-7,-7
28378,2,6,-.6479,2,2,2,-7
28379,2,4,-.7751,1,6,3,-7
28380,1,8,.4251,4,-8,2,-8
28381,2,3,-1.1817,1,6,1,-7
28382,1,3,.794,5,4,1,-7
28383,1,4,-1.0924,1,4,1,-7
28384,1,5,-1.2553,1,-7,-7,-7
28385,2,8,-.0037,3,6,-8,-8
28386,1,8,-.43,2,-8,1,0
28387,2,8,-.543,2,-8,-7,-7
28389,2,5,-.6183,2,-8,-8,-8
28390,1,8,1.412,5,4,-7,-7
28391,1,5,.5507,5,4,-8,-7
28392,1,2,.0631,4,-8,3,-8
28393,2,6,-.4023,2,-7,-7,-7
28394,2,8,-.1605,3,-7,-8,-8
28395,2,5,-.8522,1,4,-7,-8
28396,2,8,.6846,5,5,2,-9
28397,1,8,-.7735,1,4,1,-7
28398,2,8,.4073,4,4,1,0
28399,1,3,-.8902,1,-8,-8,-7
28400,1,-9,-8,-8,-8,2,-8
28401,2,8,1.2149,5,5,2,-7
28402,2,8,.0657,4,-8,-8,-8
28403,1,-9,-8,-8,-8,1,-8
28404,1,3,-.2206,3,4,2,-8
28405,2,8,-.7135,2,-8,-7,-7
28406,1,6,-1.1012,1,3,1,-9
28407,2,6,.9549,5,-8,-8,-8
28408,2,6,.5585,5,4,1,1
28409,2,4,.1969,4,-8,2,-7
28410,2,-9,-8,-8,-8,3,-8
28411,2,2,1.3931,5,-8,2,1
28412,2,8,-.1236,3,6,1,-7
28413,2,2,.601,5,4,1,-8
28414,1,2,-8,-8,6,-8,-8
28415,1,8,-.1196,3,-7,2,-7
28416,1,3,.2949,4,-7,-7,-8
28417,2,8,.9016999999999999,5,4,1,-7
28418,1,6,.8996,5,-8,-8,-8
28419,2,8,.1926,4,-8,-8,-8
28420,1,5,-1.6616,1,-7,-8,-7
28421,1,8,-.0117,3,4,1,1
28422,2,3,.5285,4,4,2,-8
28423,2,8,-.0274,3,4,1,-7
28424,1,8,-.6388,2,-7,-7,-7
28425,2,8,1.4775,5,4,2,1
28426,1,8,-.7329,1,-8,3,-7
28427,1,8,1.3855,5,4,1,0
28428,1,8,-.1423,3,-7,-7,-7
28429,1,8,-.0165,3,-8,-8,-8
28430,2,8,-.3935,2,-8,-8,-7
28431,1,8,.0439,3,-7,-8,-7
28432,1,8,-.0116,3,-8,-8,-8
28433,2,8,2.0785,5,-8,2,-7
28434,2,8,1.1166,5,4,2,0
28435,2,6,.4073,4,2,1,-7
28436,1,8,-8,-8,6,1,0
28437,1,6,-.9019,1,3,-7,-9
28438,1,5,-.7083,2,4,2,-7
28439,1,8,-.4161,2,3,1,-7
28440,1,8,.9351,5,4,2,-7
28441,1,8,1.805,5,4,1,1
28442,1,8,.6344,5,-8,-8,-8
28443,1,8,-.4975,2,-7,-8,-7
28444,1,2,.2688,4,-8,-8,-8
28445,2,2,-8,-8,5,-7,-8
28446,1,8,-.2053,3,4,2,0
28447,2,6,-.0996,3,4,1,0
28448,2,5,.1172,4,4,1,0
28449,2,8,-.1211,3,4,1,-7
28450,2,8,-.2601,3,4,1,1
28451,1,8,.2592,4,5,-4,-7
28452,1,2,.8110000000000001,5,4,3,-7
28453,2,5,.208,4,6,-7,0
28454,1,6,-.5089,2,5,1,-7
28455,2,8,.2304,4,6,2,-8
28456,1,8,-.6655,2,5,-7,-7
28457,2,8,-.3453,2,-8,-8,1
28458,2,2,.3428,4,4,1,-8
28459,2,8,1.0771,5,-8,2,1
28460,2,2,.9419999999999999,5,-8,-8,1
28461,1,8,.7143,5,2,1,1
28462,1,8,1.2248,5,2,2,1
28463,1,2,.5762,5,6,1,-7
28464,2,5,.2768,4,-8,2,-7
28465,2,5,-1.3077,1,5,-7,-7
28466,1,8,-.4046,2,-8,-8,-7
28467,2,3,-.4762,2,6,1,-8
28468,2,2,1.1166,5,-8,1,-7
28469,2,8,1.0318,5,-8,3,-7
28470,1,6,-.1027,3,5,-4,-9
28471,2,8,.7222,5,4,-8,-7
28472,1,8,.2302,4,4,3,-7
28473,2,8,-1.0217,1,-7,-8,0
28474,2,3,-.8786,1,4,-8,1
28475,1,5,-.4367,2,2,-8,-8
28476,2,8,-.0906,3,-8,1,0
28477,2,8,-1.1336,1,-8,-8,-8
28478,1,1,-.0877,3,-7,3,-8
28479,1,5,-1.7526,1,-8,2,-9
28480,2,5,.6504,5,-8,-7,-7
28481,1,8,-.4046,2,-8,-9,-7
28482,1,2,.9754,5,4,1,1
28483,2,8,.45,4,-8,-8,-8
28484,1,8,-.3714,2,-8,-8,-7
28485,1,8,-.0402,3,-8,-8,-8
28486,2,3,-1.3379,1,-8,-8,-7
28487,1,3,1.7484,5,4,-4,-7
28488,1,5,-.1223,3,-8,-8,-7
28489,2,8,1.4435,5,4,1,0
28490,2,8,.1245,4,4,1,-7
28491,2,5,-1.7157,1,-8,2,-7
28492,1,5,-.2048,3,4,2,-7
28493,1,8,-.7728,1,4,-8,-7
28494,1,8,.0537,4,-7,-8,-8
28495,2,8,.1829,4,4,1,-7
28496,1,8,.7262999999999999,5,4,2,-7
28497,2,8,-.6665,2,5,1,-7
28498,1,8,.3142,4,-8,-7,-7
28499,2,5,.3674,4,-8,-8,-8
28500,2,3,-1.0607,1,6,1,-7
28502,2,8,.7961,5,-8,-7,-8
28503,2,8,1.1394,5,6,-9,-8
28504,2,5,-.1774,3,-8,-8,-9
28505,2,5,-.6865,2,5,-7,-7
28506,1,3,.0269,3,4,-7,0
28507,1,8,.251,4,2,3,-7
28509,1,5,-.056,3,-8,2,-7
28510,1,8,.1696,4,-7,-8,-8
28511,1,3,.508,4,-8,-7,0
28512,2,8,-.3344,3,6,-7,-7
28513,1,8,-.5858,2,4,1,-7
28514,1,8,1.5122,5,4,2,0
28515,2,8,.1454,4,4,3,-7
28516,2,8,-.7383999999999999,1,-7,-7,-8
28517,1,8,-.028,3,4,1,-7
28518,1,3,-.1908,3,-7,2,-7
28519,2,8,-8,-8,6,-8,-8
28520,1,6,-.5682,2,6,1,1
28521,2,8,-.0873,3,-8,2,-8
28522,2,5,-1.1338,1,1,1,0
28523,1,5,-1.7157,1,5,-7,-7
28524,1,8,-.6116,2,-8,1,0
28525,2,-9,-8,-8,-8,-8,-8
28526,1,8,-.4881,2,-7,-7,-8
28527,1,8,.9408,5,4,1,1
28528,2,5,-.4661,2,5,-8,-8
28529,2,3,.3867,4,-8,-4,-8
28530,1,3,.5901999999999999,5,4,3,1
28531,2,8,.9893,5,4,1,-7
28532,2,5,-.9781,1,4,1,-7
28533,1,5,-.7927999999999999,1,4,1,-7
28534,1,8,.8753,5,-8,-8,1
28535,1,8,1.4332,5,-8,2,-7
28536,1,8,1.0762,5,4,1,-7
28537,2,8,1.0412,5,4,1,0
28538,1,8,.4328,4,4,2,-7
28539,2,-9,-8,-8,4,2,-8
28540,1,8,-.7426,1,-8,-7,-7
28541,1,8,-8,-8,-8,-8,-9
28542,1,6,-.0506,3,5,-8,-7
28543,1,8,.2345,4,-7,2,-7
28544,2,8,-.2347,3,-7,-7,-7
28545,1,8,.5498,5,4,2,0
28546,1,3,-.4348,2,-8,-7,1
28547,2,2,1.0943,5,4,1,-7
28548,1,2,-.1827,3,4,2,-8
28549,1,8,-.4326,2,5,1,-9
28550,1,8,-.8176,1,-8,3,-7
28551,2,8,-.382,2,6,3,-7
28552,1,6,-.5137,2,6,1,1
28553,1,8,1.2607,5,4,-4,1
28554,2,5,-.9226,1,-7,-4,-7
28555,2,8,-.783,1,4,1,0
28557,1,5,-1.2988,1,2,2,-7
28558,1,8,.2452,4,4,2,0
28559,1,8,-1.0862,1,4,1,-7
28560,2,-9,-8,-8,-8,-8,-8
28562,2,8,.0421,3,4,1,-7
28563,2,2,-8,-8,4,1,-8
28564,2,6,.6846,5,6,1,1
28565,2,8,-.0878,3,4,2,-7
28566,2,8,-.9512,1,3,1,-7
28567,2,8,.5646,5,4,2,1
28568,2,8,-.1713,3,-7,-8,-7
28569,1,6,-.3071,3,6,1,-7
28570,1,3,.5034,4,4,1,-8
28571,1,6,-.0787,3,6,1,0
28572,2,8,.5498,5,4,1,0
28573,1,8,-.7524999999999999,1,-8,-8,-8
28574,1,8,-.5089,2,-8,-8,-9
28575,2,8,.5798,5,-8,1,0
28576,2,5,-.0083,3,4,3,-9
28577,2,8,-.3573,2,-7,3,-7
28578,2,8,.7131999999999999,5,4,1,1
28579,2,8,-.8455,1,6,2,-7
28580,1,8,1.1217,5,4,1,-7
28581,2,8,.0491,3,4,1,-8
28582,2,8,1.135,5,4,2,1
28583,2,8,2.5012,5,4,1,1
28584,1,3,-.1377,3,6,-7,-7
28585,2,3,-.8837,1,-7,2,1
28586,1,8,-.3266,3,-7,-7,-7
28587,2,8,.5422,4,4,2,-9
28589,1,6,.5234,4,4,2,1
28590,2,8,.0012,3,-7,-7,-9
28591,1,-9,-8,-8,5,1,-8
28592,1,-9,-8,-8,-8,1,-8
28593,1,8,.0118,3,-8,-8,0
28594,2,-9,-8,-8,4,3,-8
28595,1,3,1.4699,5,5,2,-7
28596,1,5,-.8444,1,6,-7,-8
28597,1,8,.7019,5,-7,-8,0
28598,1,8,-.2953,3,5,1,-8
28600,2,2,.0505,4,-7,3,-8
28601,1,3,-.3298,3,4,1,-7
28602,1,8,.4635,4,4,2,0
28603,2,2,.7177,5,-8,-9,1
28604,2,6,-.4082,2,6,1,0
28605,2,8,1.0648,5,4,1,1
28606,2,8,.7936,5,5,-8,-7
28607,1,8,.602,5,-8,-8,-8
28608,2,8,.0846,4,4,1,1
28609,1,8,-.5985,2,-7,-7,-7
28610,1,8,-.6461,2,4,2,-7
28611,1,5,-1.5119,1,-7,-7,-7
28612,1,8,.8024,5,5,2,-7
28613,2,8,.4466,4,-8,-7,-7
28614,2,6,.3012,4,-7,2,-8
28615,2,5,.1468,4,-8,1,-8
28616,1,2,-.1328,3,4,1,-7
28617,1,8,.4535,4,-8,-8,-7
28618,2,2,-.0861,3,2,1,-7
28619,2,8,-.3726,2,3,-8,-8
28620,1,8,-.2791,3,-7,-7,0
28621,2,8,-.3554,2,2,1,-7
28622,2,5,-.7572,1,-8,-8,-8
28623,2,6,-.556,2,-8,-8,-7
28624,2,3,-8,-8,-8,-8,-8
28625,1,8,-8,-8,-7,-7,1
28626,1,8,.6195000000000001,5,-7,-8,-9
28627,2,8,1.1315,5,4,1,-8
28628,2,3,1.7113,5,3,-7,0
28629,1,8,-1.5209,1,-8,2,-9
28630,2,8,-.394,2,6,2,-7
28631,2,8,.6589,5,-8,1,-7
28632,2,2,-.4338,2,4,1,-8
28633,1,5,.8156,5,-8,2,1
28634,1,-9,-8,-8,-8,-8,-8
28635,2,8,-1.2098,1,-7,-7,-7
28636,1,5,1.5122,5,-7,2,-7
28640,2,5,.4948,4,3,-8,-7
28641,1,8,-1.029,1,-8,-7,-7
28642,2,5,-.4283,2,-8,3,-8
28643,1,5,-.9535,1,4,1,-7
28644,2,8,1.151,5,4,2,1
28645,2,-9,-8,-8,4,-4,-8
28646,1,8,.2124,4,4,2,-7
28647,1,3,-.9072,1,-8,3,0
28648,2,5,-.762,1,6,-8,-7
28649,2,8,.772,5,4,2,-7
28650,2,8,2.0868,5,4,1,0
28651,1,5,-.7894,1,-8,-8,-8
28652,1,8,-1.0984,1,-8,-7,-7
28653,2,8,.8601,5,4,2,-8
28654,1,8,.305,4,4,2,0
28655,2,3,-.3372,3,5,-7,-7
28656,2,6,-.6883,2,-7,-7,-7
28658,1,3,-.0818,3,5,2,-8
28659,1,2,-.061,3,4,1,1
28660,2,2,-.5585,2,6,3,-7
28661,1,8,.4419,4,2,2,-7
28662,1,8,-.3991,2,-7,3,-7
28663,2,8,-.7059,2,-7,-7,-8
28664,1,8,1.2502,5,5,2,-7
28665,1,3,.5465,5,6,-7,-7
28667,1,8,-.5528,2,-8,2,-8
28668,1,8,-.2571,3,-7,-7,-7
28669,2,3,-.8455,1,-9,-7,-7
28670,2,2,.735,5,-8,-8,-8
28671,1,5,.1284,4,-8,-7,-7
28672,2,5,-1.43,1,-7,2,-7
28673,2,3,.3452,4,-7,-8,-8
28674,1,8,.782,5,4,1,1
28675,1,5,-.2779,3,-7,-7,-9
28676,1,8,-.43,2,-7,-7,-7
28677,2,8,-.3307,3,4,1,-7
28678,1,4,-.8663,1,5,2,-8
28679,1,8,.8975,5,-7,-7,-7
28680,1,4,.1126,4,-8,-8,0
28681,1,8,1.332,5,4,2,1
28682,2,5,.0701,4,5,3,-7
28683,2,3,-1.213,1,-8,-8,-7
28684,1,8,.2685,4,-7,-8,0
28685,2,8,.432,4,-7,-7,-8
28686,1,6,-.4024,2,-8,1,1
28687,1,8,.0137,3,-8,3,-8
28688,2,8,-.8671,1,3,1,-7
28689,2,8,.6143999999999999,5,4,2,1
28690,1,2,.6044,5,-8,-8,-7
28691,2,8,-1.1259,1,-7,-7,-7
28692,1,8,-.3179,3,6,1,1
28693,1,8,.879,5,4,-7,-7
28694,2,8,1.7408,5,4,2,1
28695,2,8,-.6139,2,-8,-7,-7
28696,2,-9,-8,-8,4,1,-8
28697,1,8,-1.0449,1,-8,-8,-7
28698,2,8,1.032,5,4,2,1
28699,1,2,.7016,5,5,-7,-7
28700,2,8,.2673,4,6,1,-7
28701,2,8,.2954,4,4,2,0
28702,1,8,.4395,4,-8,-8,-7
28703,2,6,-.7625999999999999,1,-7,-7,-7
28704,1,6,.1005,4,4,1,-7
28705,1,6,.8942,5,-8,-8,-9
28706,2,5,-.4976,2,6,-7,-7
28707,2,3,-.6333,2,-8,1,-7
28708,2,3,-.2893,3,-8,1,-7
28711,1,8,-.1774,3,-8,-7,-7
28712,1,3,.0152,3,6,-7,-7
28713,2,8,1.5335,5,4,2,0
28714,1,2,1.7484,5,-8,-8,-7
28715,2,8,-.7778,1,-7,-7,-7
28716,1,8,-8,-8,6,-9,1
28718,1,6,-.7901,1,-8,-7,-9
28719,2,6,-.0297,3,-8,-8,-8
28720,1,8,-.0058,3,4,1,0
28721,1,8,-.3857,2,-7,-7,-7
28722,2,5,-.874,1,4,1,-9
28723,1,6,1.527,5,4,2,-7
28724,2,8,.1801,4,5,-8,-8
28725,1,6,-.266,3,6,2,-7
28727,2,8,-.6742,2,-8,-8,-8
28728,1,8,.2033,4,6,2,-7
28729,2,8,-.3554,2,-8,-8,-9
28730,1,8,.7475000000000001,5,4,2,-7
28732,2,8,.3412,4,4,2,0
28733,1,5,-1.2033,1,6,-7,-7
28735,2,8,1.3395,5,-7,2,1
28736,1,8,.6261,5,-8,-8,-7
28737,2,2,-.6352,2,4,1,1
28739,1,8,-.2082,3,4,1,-7
28740,2,8,.0312,3,-8,-8,1
28741,2,2,-8,-8,4,1,-8
28742,2,2,-1.0067,1,-7,-7,-7
28743,2,8,1.0452,5,4,2,1
28744,2,3,.3485,4,-8,2,-8
28745,1,8,1.013,5,-7,-7,-9
28746,1,8,-.3567,2,-7,-7,-7
28747,2,6,.7208,5,5,3,-8
28748,2,-9,-8,-8,4,2,-8
28749,2,5,-1.4041,1,2,1,-7
28750,2,8,-.1802,3,6,2,1
28751,2,6,-.1465,3,4,3,-7
28752,2,2,.7237,5,4,1,0
28753,1,-9,-8,-8,5,2,-8
28754,1,8,.898,5,-8,1,-9
28755,2,6,.4432,4,4,1,-8
28756,2,8,-.5007,2,6,-8,1
28757,1,3,-.5433,2,-7,-8,-7
28758,2,6,.8218,5,3,1,-7
28759,1,6,1.1041,5,5,2,-7
28760,2,3,.0955,4,-7,-7,-8
28761,1,5,-1.0326,1,6,-7,-7
28762,1,-9,-8,-8,-8,-7,-8
28763,1,8,-8,-8,5,1,0
28764,1,8,2.0218,5,6,-7,-7
28765,1,8,1.1247,5,4,1,1
28766,1,8,-.7821,1,-8,-8,-7
28767,1,8,-.2066,3,4,-8,-7
28768,2,8,.3444,4,-7,-7,-9
28769,1,8,1.8099,5,4,1,-7
28770,2,8,.8139999999999999,5,5,1,-7
28772,1,8,.9351,5,4,2,0
28774,1,8,1.3306,5,4,1,-7
28775,2,-9,-8,-8,-8,-7,-8
28776,1,8,1.1097,5,6,2,0
28778,1,8,-.2055,3,-8,-8,-8
28779,1,5,-.0663,3,-8,-8,-8
28780,2,-9,-8,-8,-8,-8,-8
28781,1,8,.7377,5,-7,-7,-9
28782,1,8,-.2671,3,5,2,-7
28783,2,8,.2216,4,4,2,0
28784,2,8,1.3448,5,4,3,1
28785,1,2,.3735,4,4,3,-7
28786,1,1,.8097,5,4,2,-7
28787,1,1,-.0777,3,-8,-7,-9
28788,1,8,.0174,3,2,2,-7
28789,1,3,-8,-8,-7,2,0
28790,2,3,-.2751,3,4,1,0
28791,1,5,-.5004,2,2,1,-8
28792,2,5,-.3287,3,4,-8,-8
28794,2,6,-.6665,2,4,2,-9
28795,2,8,-.0528,3,6,-7,-9
28796,1,8,.3508,4,6,1,-9
28797,1,8,.4358,4,6,3,0
28798,1,-9,-8,-8,2,1,-8
28799,2,8,-8,-8,4,1,-7
28800,2,8,1.1704,5,4,1,1
28801,1,8,.3008,4,-7,-8,-7
28802,1,8,.4247,4,4,2,0
28803,1,5,-1.2553,1,-7,-7,-7
28804,2,8,.5175999999999999,4,4,2,-7
28805,1,8,.6086,5,-8,1,-7
28806,1,5,.477,4,4,2,-8
28807,1,3,.1224,4,6,-8,-7
28808,1,8,-.1883,3,6,3,-7
28809,1,8,.417,4,6,-8,-8
28810,2,8,.134,4,4,2,0
28811,2,8,-.9782,1,-9,-7,-9
28812,2,8,-.0196,3,-7,-7,-8
28813,2,8,-1.5501,1,-8,1,-7
28814,2,8,-.0551,3,4,1,1
28815,2,5,-1.0009,1,-8,-8,-8
28816,1,2,.602,5,-8,3,-8
28817,2,8,.8753,5,3,2,-8
28818,1,8,-.5532,2,-7,-7,-8
28819,2,3,.215,4,-8,-8,0
28820,2,2,-.4418,2,4,1,0
28821,1,8,-.8841,1,-7,-7,-8
28822,1,8,-.5392,2,-7,-7,-7
28823,2,5,-.5628,2,4,1,-7
28824,2,8,.7629,5,4,-8,-8
28825,1,8,-.0865,3,-8,-8,-8
28826,2,8,-.587,2,-8,-8,-7
28827,2,-9,-8,-8,-7,-7,-8
28829,1,5,-.7735,1,-8,-8,-7
28830,2,3,-8,-8,6,1,-8
28831,2,8,.6965,5,4,-8,-8
28832,1,5,-.3997,2,-8,-8,-8
28833,2,8,-.4581,2,-8,1,-8
28834,2,8,-.4992,2,5,1,-7
28835,1,8,-.2501,3,-8,-8,-8
28836,1,8,-.1212,3,4,-7,-7
28837,1,3,.3202,4,4,1,1
28838,1,8,-.2063,3,6,1,-7
28839,1,8,-.0074,3,-8,-8,-8
28840,1,3,-.5673,2,-8,3,-7
28841,1,8,-.8132,1,-7,-7,-7
28842,2,8,-.6183999999999999,2,-8,1,0
28843,2,8,-1.0556,1,-7,-8,-7
28844,2,2,-8,-8,4,2,-8
28845,1,2,-.0421,3,5,2,-7
28846,2,8,.5067,4,6,-8,-8
28847,1,8,.7478,5,-8,3,-8
28848,1,8,-.8602,1,-7,3,-7
28849,2,5,-1.1961,1,-8,-7,-8
28850,2,2,-.0528,3,6,1,-8
28851,1,5,-1.2531,1,-8,-8,-7
28852,2,8,-.4348,2,5,1,-7
28853,2,8,1.0363,5,5,2,-7
28854,1,5,-.0162,3,-8,-9,-8
28855,2,8,-.7751,1,-7,-7,0
28856,1,8,.8313,5,-7,-7,0
28857,1,8,.0504,4,-8,-8,-8
28858,2,3,-.8162,1,-8,1,0
28859,1,8,-.8103,1,-7,-8,-7
28860,1,8,-.7751,1,-7,-7,-7
28861,1,8,.357,4,-8,-8,1
28862,2,5,-.2077,3,3,3,-8
28863,2,8,.1691,4,4,1,1
28864,2,8,1.1086,5,-8,1,-9
28866,1,5,-.3556,2,-8,-8,-8
28867,1,8,-.5869,2,-8,-8,-8
28868,1,8,-.2371,3,4,1,-8
28869,1,5,-.1601,3,2,1,-7
28870,2,8,-.6744,2,-8,-7,-9
28871,1,3,.7905,5,4,1,0
28872,1,8,.2028,4,6,-7,1
28873,2,8,.8705000000000001,5,-7,2,0
28874,2,8,.4908,4,2,1,-7
28875,2,8,-.0655,3,4,1,0
28876,1,8,-.2903,3,3,2,-7
28877,1,8,-.8429,1,-7,-7,-7
28878,2,8,-.3409,3,-7,-7,-8
28879,1,5,-.5178,2,-8,-8,-8
28880,2,8,.8071,5,4,3,1
28881,2,8,-.0075,3,-7,-8,-7
28882,1,8,.7101,5,5,-7,-7
28883,1,1,-.2997,3,-7,1,-8
28884,1,5,-.7943,1,6,-8,-7
28885,1,-9,-8,-8,4,1,-8
28887,2,8,-.5665,2,6,-7,-7
28889,1,-9,-8,-8,6,2,-8
28890,1,6,-.0735,3,-7,3,-7
28891,1,5,.6963,5,5,1,-7
28892,1,5,.0815,4,4,1,-8
28893,1,8,-1.2098,1,-8,3,-7
28894,1,8,-.0508,3,-7,-7,-7
28895,2,8,.0427,3,4,1,-7
28896,2,8,1.8772,5,4,-7,-7
28897,1,6,.0104,3,4,2,-8
28898,1,5,-.4219,2,2,1,-8
28899,1,8,-1.5209,1,-8,-8,-7
28900,1,6,-.1361,3,4,1,1
28901,1,8,-.5647,2,-7,1,-7
28902,1,8,.7978,5,4,2,-8
28903,2,8,.789,5,3,2,-7
28904,2,8,-.0779,3,4,3,1
28905,1,3,1.5059,5,5,-8,-7
28906,2,8,-.1236,3,-8,2,-7
28907,2,8,-.1511,3,6,2,-8
28908,1,2,-.1963,3,-8,-8,-8
28909,2,5,-.968,1,-7,-7,-7
28910,1,8,.5042,4,-8,-9,1
28911,1,2,.7114,5,5,2,0
28912,1,2,.7054,5,4,1,-8
28913,1,8,-.0718,3,-8,3,-7
28914,1,-9,-8,-8,-8,2,-8
28915,2,3,-.5434,2,-7,-7,-7
28916,2,5,-.6163,2,4,1,1
28917,2,8,-8,-8,-8,-8,-8
28918,1,8,-.9072,1,-8,-7,-7
28919,2,8,-.2498,3,4,1,-8
28920,2,2,2.5668,5,-8,-8,-9
28921,2,8,.1587,4,-7,2,-7
28922,1,8,-.4813,2,6,2,-7
28924,1,5,-.8981,1,-8,-8,-7
28925,1,8,.0397,3,4,2,1
28926,1,8,.9257,5,-8,-8,-9
28927,1,6,-.2927,3,-8,-7,-8
28928,1,8,-.7219,1,-8,-7,-7
