STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL
17523,2,8,1.4681,5,4,1
17524,1,6,0.5498,5,6,2
17525,2,6,1.5281,5,4,1
17526,1,8,0.6381,5,-8,-8
17527,2,8,0.5129,4,3,-8
17528,2,8,1.2937,5,4,1
17529,2,6,-0.4082,2,-8,2
17530,1,8,-0.7901,1,-7,-7
17531,2,5,-0.5144,2,3,-7
17533,1,5,-0.4235,2,-7,-7
17535,2,8,0.282,4,2,1
17536,2,3,0.5552,5,6,-7
17537,2,8,-0.5382,2,-8,-8
17538,1,2,1.2161,5,-8,3
17539,1,8,-1.3755,1,-7,-7
17540,2,2,-0.5556,2,4,2
17541,1,5,-0.3103,3,4,2
17542,2,-9,-8,-8,-8,-8
17543,1,3,0.5883,5,-7,-7
17544,2,6,0.5758,5,4,1
17545,2,5,0.466,4,6,-8
17546,2,8,-0.3699,2,-8,-8
17547,1,5,-0.1348,3,-7,-8
17548,1,8,-0.1065,3,-8,2
17549,2,8,-0.1403,3,6,-7
17550,2,8,0.4333,4,-7,-7
17551,2,2,-0.2915,3,6,1
17552,2,-9,-8,-8,-8,-8
17553,1,6,-0.271,3,-8,-7
17554,1,2,0.7358,5,-8,2
17555,2,-9,-8,-8,-7,-8
17556,1,8,0.8275,5,5,2
17557,2,8,-0.8837,1,-8,-8
17558,1,8,0.597,5,4,1
17559,1,2,0.2081,4,4,1
17560,1,8,0.6891,5,3,2
17561,2,2,-8,-8,4,2
17562,1,8,0.5717,5,4,2
17563,2,2,1.4419,5,4,2
17564,2,8,0.4908,4,4,2
17565,1,8,0.9079,5,-8,2
17566,1,3,-0.4438,2,6,-4
17567,2,8,0.6435,5,6,1
17568,2,5,-1.0351,1,4,3
17569,1,8,-0.2196,3,-8,-4
17570,1,8,-0.5434,2,-7,-7
17571,2,8,-0.5519,2,5,2
17572,2,8,0.8702,5,6,-7
17573,1,3,-1.3419,1,-7,2
17575,2,8,1.7029,5,4,2
17576,1,8,-0.128,3,2,2
17577,1,5,-0.22,3,-7,3
17578,1,8,-0.75,1,-7,-7
17580,1,5,-0.9992,1,-7,-7
17581,2,1,-0.305,3,5,-7
17582,1,8,0.4993,4,4,-8
17583,1,3,-0.3307,3,-7,-8
17584,1,8,0.4973,4,4,-9
17585,2,6,0.5848,5,-7,1
17587,1,8,0.8123,5,4,2
17589,1,8,0.1235,4,4,-8
17590,2,8,-0.5513,2,2,1
17591,2,8,0.3927,4,4,1
17592,2,8,-0.1901,3,-8,-8
17593,1,5,-8,-8,-8,-8
17594,1,5,0.9109,5,-8,2
17595,2,3,-0.8682,1,5,2
17596,1,3,0.9633,5,4,1
17597,1,8,-0.8455,1,4,1
17599,2,5,0.0603,4,4,3
17600,2,8,-0.5186,2,6,1
17601,2,8,-0.3029,3,6,2
17602,2,8,-0.442,2,4,1
17603,2,2,-0.5069,2,3,2
17604,2,3,0.9532,5,4,3
17605,2,5,0.255,4,5,2
17606,2,8,0.1611,4,4,1
17607,2,8,0.7407,5,4,-9
17608,1,6,-0.7751,1,-7,1
17611,1,8,1.3397,5,4,1
17613,1,6,0.5037,4,-8,-7
17614,1,8,1.1166,5,-8,1
17615,1,6,0.0174,3,-8,2
17616,1,8,0.5787,5,6,2
17617,2,6,-0.6006,2,6,-8
17618,1,8,-0.1112,3,5,-7
17619,2,-9,-8,-8,4,1
17620,1,2,-8,-8,4,1
17621,1,8,1.0452,5,4,1
17622,2,8,0.0269,3,5,-7
17623,2,8,-1.0283,1,-7,2
17624,1,5,1.6279,5,6,2
17625,1,8,-0.4843,2,-7,-7
17626,1,6,-0.2257,3,-8,-8
17627,1,3,-1.3682,1,-7,2
17628,1,8,-0.1547,3,5,2
17629,2,8,-0.275,3,6,3
17630,2,7,-0.3547,2,-8,-8
17631,1,8,1.0771,5,-8,2
17632,1,8,0.6324,5,6,2
17633,1,8,0.4466,4,-7,-8
17634,1,8,0.3025,4,-7,2
17635,2,3,0.2802,4,6,2
17636,2,3,1.8254,5,4,1
17637,1,8,0.2501,4,5,-7
17639,2,2,1.0491,5,-8,3
17640,1,6,-0.6008,2,-7,-8
17641,2,8,0.3535,4,-7,-7
17642,1,2,-0.9992,1,6,-7
17643,2,5,-0.3554,2,-7,-8
17644,2,2,-0.9347,1,-8,-8
17645,1,8,-0.3312,3,6,2
17646,1,8,0.396,4,4,-7
17647,2,8,0.4148,4,4,1
17648,2,5,-1.2669,1,-7,-7
17650,2,8,0.6261,5,4,2
17651,2,-9,-8,-8,4,1
17652,2,5,-0.2307,3,6,-7
17653,2,8,0.2213,4,4,1
17654,1,8,0.9658,5,4,-8
17655,2,8,0.0705,4,4,1
17656,2,8,-0.6755,2,-8,-7
17657,2,3,0.6311,5,-7,1
17658,1,6,-0.3948,2,-8,-8
17659,2,4,0.0884,4,4,1
17660,2,2,-8,-8,-7,-8
17661,1,8,0.1242,4,1,-7
17662,2,8,.6195000000000001,5,4,1
17663,2,3,0.2732,4,4,1
17664,2,8,0.6919,5,4,2
17665,1,8,-0.0349,3,4,3
17666,1,6,-0.0425,3,-8,1
17667,1,3,-0.9072,1,-8,-7
17668,1,2,1.7826,5,6,2
17669,1,8,1.1067,5,4,-8
17670,1,8,-0.6368,2,-8,2
17672,1,4,-0.8525,1,-7,2
17673,2,5,-0.4992,2,-8,1
17674,1,4,-0.968,1,-8,-8
17675,1,8,-0.2169,3,-8,-8
17676,2,8,-0.5628,2,4,1
17677,2,5,-0.2613,3,4,1
17678,1,8,-0.8837,1,-8,-8
17679,2,8,0.4777,4,4,1
17680,2,8,-0.4172,2,-7,-8
17681,2,8,0.1442,4,6,3
17682,1,3,-0.2251,3,6,-7
17683,1,8,-0.17,3,-8,-7
17684,2,8,-0.4728,2,6,1
17685,2,3,-0.9072,1,-7,-8
17686,2,1,-0.8571,1,-7,-7
17687,1,7,-0.7751,1,-8,-7
17688,2,3,0.6131,5,4,2
17689,1,8,-0.0391,3,-8,-8
17690,2,8,0.7043,5,4,2
17691,1,8,-0.1121,3,-7,-7
17692,1,8,0.8234,5,4,1
17693,1,5,-0.36,2,-7,-8
17694,1,6,-0.1218,3,-7,-7
17695,2,6,0.5246,4,4,3
17696,1,6,0.0209,3,-7,-7
17697,1,8,1.3586,5,6,2
17698,1,3,0.4093,4,4,-8
17699,1,5,-1.3077,1,2,1
17700,2,2,-8,-8,-7,-7
17701,1,8,0.4891,4,3,1
17702,2,8,0.7073,5,-7,-7
17703,1,3,-8,-8,4,-8
17705,1,2,1.6684,5,-8,-4
17706,1,8,-0.8696,1,-8,-7
17707,1,8,0.3947,4,-8,-8
17708,1,8,1.1111,5,4,2
17709,1,5,0.1869,4,4,-7
17710,2,-9,-8,-8,5,-8
17711,1,8,-0.2236,3,-8,-7
17712,1,8,1.97,5,4,2
17713,1,2,-8,-8,4,-9
17714,1,6,-1.3743,1,-7,-7
17715,2,8,1.2921,5,4,2
17716,2,2,-8,-8,5,-7
17717,2,5,1.051,5,-8,1
17718,1,3,0.2646,4,-8,-7
17719,1,-9,-8,-8,6,-4
17720,2,8,1.3306,5,4,1
17722,2,3,-0.5434,2,4,1
17723,2,8,1.4525,5,5,1
17724,1,5,-0.7,2,6,3
17725,2,2,-0.9821,1,5,1
17727,1,8,-8,-8,-7,-7
17728,2,-9,-8,-8,4,2
17729,2,8,-0.4545,2,5,-8
17730,1,5,-0.3708,2,4,2
17731,1,8,1.897,5,4,3
17733,2,6,0.06,4,6,3
17734,1,8,0.5381,4,4,2
17735,1,8,.5590000000000001,5,4,3
17736,2,8,1.7417,5,4,1
17737,1,5,-0.5752,2,-8,3
17738,2,8,0.9035,5,4,1
17739,2,3,0.7279,5,4,2
17740,1,8,1.0269,5,4,-8
17743,2,6,-0.0996,3,6,2
17745,2,8,-0.2211,3,-7,-7
17746,2,3,0.6389,5,4,1
17747,1,8,-0.2607,3,-7,-7
17748,1,5,-0.9438,1,-8,1
17749,2,8,-0.1774,3,-7,-7
17750,1,3,-0.1604,3,-7,-7
17751,2,6,-0.0714,3,-7,2
17752,2,8,-0.8837,1,-7,-7
17753,2,8,-0.2526,3,-8,-8
17755,2,8,-0.2818,3,3,-7
17756,1,3,-8,-8,-7,2
17757,2,8,-1.0067,1,-7,-7
17758,1,2,.6536999999999999,5,4,-4
17759,2,8,-0.2623,3,-7,-7
17760,1,5,-1.1272,1,-8,-8
17761,1,3,-8,-8,-7,1
17762,2,2,2.5372,5,4,2
17763,2,8,0.8255,5,4,2
17765,1,5,-0.2232,3,-8,-8
17766,1,8,-0.6342,2,-8,-7
17767,1,8,1.0925,5,4,2
17768,2,-9,-8,-8,4,2
17769,2,8,1.5153,5,4,-9
17770,1,5,-1.5696,1,6,-7
17771,2,5,-0.5123,2,-7,-7
17772,1,2,0.1041,4,5,2
17773,1,5,-0.1955,3,4,2
17774,1,2,-8,-8,4,2
17775,1,2,-0.1191,3,-8,1
17776,1,8,0.3007,4,4,3
17777,1,2,0.2228,4,-7,-7
17778,1,8,0.2969,4,4,1
17779,2,3,-8,-8,-8,3
17780,1,8,0.0912,4,4,1
17781,1,8,0.166,4,-7,-7
17782,2,3,-0.7673,1,-8,-8
17783,1,8,0.8028,5,4,1
17784,1,-9,-8,-8,-8,-8
17785,2,8,-0.1236,3,-8,2
17786,1,-9,-8,-8,4,1
17787,2,6,-0.6596,2,-7,2
17789,1,-9,-8,-8,-8,2
17790,1,-9,-8,-8,4,1
17791,1,8,-0.3699,2,4,3
17793,1,8,0.9351,5,4,2
17794,2,8,1.1745,5,4,3
17795,2,2,0.0029,3,5,-4
17796,1,8,-0.5216,2,-7,-7
17797,1,8,-0.1958,3,-7,-8
17799,1,8,-0.2985,3,-7,-7
17800,1,4,-8,-8,-7,2
17801,2,5,-0.7485,1,6,1
17802,1,5,-0.5987,2,-8,-8
17803,1,3,-0.4348,2,2,1
17804,2,5,-0.226,3,6,1
17805,1,5,-0.494,2,-8,-8
17806,2,8,0.0393,3,4,1
17807,2,8,0.7956,5,-8,-7
17808,1,6,0.345,4,2,3
17809,1,8,1.0659,5,6,-9
17810,1,6,-0.7158,2,-8,-7
17811,1,-9,-8,-8,-7,-8
17812,2,8,0.4073,4,6,1
17813,1,2,-0.1658,3,5,-7
17814,2,2,0.6562,5,4,2
17815,2,2,-0.3588,2,-8,-8
17816,1,3,-0.0521,3,-8,-8
17817,1,-9,-8,-8,6,-7
17819,1,8,-8,-8,-8,-8
17820,2,8,.7475000000000001,5,4,2
17821,2,8,-0.0088,3,6,1
17822,2,5,-0.5789,2,-7,-8
17823,1,8,-0.7943,1,-7,-7
17824,2,8,-1.037,1,-7,-7
17825,2,8,-0.2903,3,-8,-8
17826,2,8,1.8644,5,6,-7
17827,1,3,-0.5155,2,-8,3
17828,2,8,0.1414,4,6,2
17830,1,8,-0.5115,2,5,-7
17831,1,5,0.0408,3,4,3
17832,1,3,-0.1191,3,5,-7
17833,1,8,1.2556,5,4,2
17834,2,8,-0.7117,2,-7,-8
17835,2,5,-1.0862,1,5,-8
17836,1,8,-0.0292,3,-7,-8
17837,2,8,0.3942,4,-8,2
17838,1,5,0.266,4,-8,-8
17839,1,-9,-8,-8,-8,-8
17840,2,5,-1.2785,1,-7,-7
17841,2,8,-1.7157,1,-7,-8
17842,1,8,0.2889,4,4,2
17843,2,5,0.5381,4,4,2
17844,1,6,0.417,4,-7,-8
17845,2,8,-0.1505,3,-8,-8
17846,2,8,-8,-8,4,2
17847,1,3,-0.1619,3,4,3
17848,2,8,-0.2489,3,-7,1
17849,1,8,-0.2608,3,-8,-8
17850,1,5,-0.337,3,-8,2
17851,1,8,-0.2552,3,6,2
17852,2,8,1.4303,5,2,2
17853,2,8,0.4716,4,4,1
17854,2,8,-0.2779,3,-8,1
17855,2,8,-0.2862,3,6,1
17856,2,8,0.3444,4,-8,-7
17857,1,5,0.1,4,2,1
17858,2,3,-0.482,2,2,1
17860,1,8,0.0747,4,4,-8
17861,2,2,-0.2386,3,4,1
17862,1,8,0.0176,3,-7,-7
17863,1,8,0.115,4,6,1
17864,2,3,-0.5825,2,2,1
17865,1,8,0.0269,3,-7,-8
17866,1,8,0.0703,4,-8,-8
17867,1,8,-0.3846,2,-8,-8
17868,2,3,-1.2803,1,4,1
17869,2,1,-0.3759,2,4,1
17870,2,6,-0.4423,2,4,-8
17871,1,2,-0.5301,2,2,3
17872,1,8,1.6028,5,-7,2
17873,2,5,0.3252,4,6,2
17875,1,8,-0.1941,3,5,-8
17876,1,8,-0.0866,3,2,1
17877,1,6,1.6116,5,-7,-7
17878,1,-9,-8,-8,4,-8
17879,2,5,-1.429,1,6,1
17880,2,3,-8,-8,6,-7
17881,2,8,-0.7451,1,6,1
17882,1,8,-0.7426,1,-7,-7
17883,1,8,-0.0367,3,-7,-7
17884,1,8,-0.9821,1,-8,-8
17885,1,8,0.6165,5,4,2
17886,1,5,-1.4492,1,-8,2
17887,1,8,-0.2515,3,-7,-7
17888,1,6,0.0653,4,-8,-7
17889,1,5,-0.7751,1,6,-8
17890,2,5,-0.7751,1,-7,2
17891,1,8,0.4433,4,-7,2
17892,2,8,1.0116,5,5,2
17893,2,8,-0.0051,3,-8,-8
17894,2,8,1.2079,5,6,2
17895,1,8,0.8692,5,4,-8
17896,1,2,-8,-8,6,-7
17897,2,5,-0.3751,2,4,2
17898,2,8,0.0876,4,-8,1
17899,2,8,-0.7325,1,-8,-7
17900,1,8,-0.0506,3,-8,-7
17901,2,8,1.5888,5,4,2
17902,1,2,1.4946,5,4,2
17903,1,5,-0.9992,1,6,1
17904,2,8,1.54,5,5,2
17906,1,8,-0.1984,3,4,-7
17907,2,-9,-8,-8,-7,-7
17908,2,2,0.1016,4,5,-8
17909,2,8,0.4347,4,-7,-8
17910,1,8,0.6049,5,4,2
17911,1,5,-1.1485,1,-7,-7
17912,2,8,-0.1774,3,-8,-7
17913,1,5,0.7961,5,4,1
17914,1,6,1.7462,5,6,3
17915,2,5,-1.1636,1,4,2
17916,2,5,0.8963,5,4,1
17917,1,2,-8,-8,5,-8
17918,1,8,0.8571,5,4,-9
17919,2,5,-0.601,2,-8,-7
17921,1,8,-0.7138,2,-8,-8
17922,2,3,-0.6714,2,-7,1
17923,2,8,0.2861,4,4,2
17924,1,8,-0.3554,2,-7,-7
17925,2,8,0.168,4,5,2
17926,2,6,0.3101,4,-7,-8
17927,2,8,-0.2571,3,-7,-7
17930,2,6,-0.4728,2,-7,-7
17931,1,5,-0.7751,1,6,-7
17932,1,8,-0.3612,2,-8,2
17933,1,8,0.9153,5,4,1
17934,1,8,-0.2842,3,-8,2
17935,2,3,-0.5964,2,-8,-8
17936,2,8,0.3798,4,4,1
17937,1,3,-0.137,3,6,-7
17938,1,5,0.2381,4,-8,-8
17939,1,6,-1.245,1,-7,-7
17940,2,5,-0.411,2,5,3
17941,1,8,1.4704,5,4,2
17942,2,2,1.5515,5,6,2
17943,1,6,-8,-8,5,1
17944,1,8,-0.2603,3,4,1
17945,1,8,0.4404,4,2,-8
17947,1,8,0.1832,4,4,2
17948,1,8,-0.4773,2,-7,-4
17951,2,8,-0.5402,2,6,1
17952,2,5,0.7523,5,-7,-7
17953,2,8,-0.4185,2,-8,3
17954,2,2,-8,-8,-7,-7
17955,2,8,.7423999999999999,5,4,1
17956,1,6,0.4473,4,4,1
17957,1,-9,-8,-8,5,-8
17958,1,5,-0.7225,1,-8,-8
17959,2,5,0.273,4,6,-8
17960,1,8,1.5782,5,5,2
17961,2,3,-0.8033,1,-7,-7
17962,1,5,-0.3321,3,5,-7
17963,1,8,1.1947,5,6,2
17964,2,8,0.5787,5,5,3
17965,1,2,1.492,5,4,1
17966,2,3,-0.3394,3,3,-7
17967,2,8,-0.3312,3,-8,-7
17968,1,8,-0.0384,3,4,2
17971,2,2,1.4303,5,4,2
17972,1,8,0.3933,4,4,2
17973,2,8,0.1564,4,6,1
17974,1,2,1.5753,5,4,2
17975,2,-9,-8,-8,4,2
17977,1,3,0.8273,5,6,3
17978,1,8,0.1297,4,-8,-8
17979,2,8,-0.6212,2,3,-7
17980,1,5,-0.9992,1,-8,3
17981,2,8,0.4916,4,5,1
17982,1,8,0.1898,4,-7,-8
17983,1,3,1.1166,5,-8,1
17984,2,2,0.466,4,3,2
17985,1,8,0.2582,4,2,2
17986,2,5,-0.4712,2,-7,-7
17987,2,2,-0.4148,2,2,2
17988,1,3,1.6807,5,4,1
17989,1,8,0.3048,4,6,-8
17990,1,-9,-8,-8,-7,-7
17991,2,3,-0.4496,2,-8,-8
17992,2,8,-0.0594,3,2,2
17993,1,8,0.2568,4,4,2
17994,2,8,-0.2597,3,5,-7
17995,1,3,-0.0103,3,-7,-7
17996,2,8,0.9207,5,4,1
17997,1,8,0.394,4,4,2
17998,1,2,0.8339,5,-8,-8
17999,1,8,1.2233,5,4,2
18000,2,8,0.5498,5,5,2
18001,1,5,0.189,4,-7,-7
18002,1,8,1.3978,5,4,3
18003,1,3,-0.7062,2,5,3
18004,2,5,-0.3237,3,4,1
18005,1,8,1.7954,5,4,2
18006,2,6,-0.2573,3,2,1
18008,2,8,-8,-8,-8,1
18009,2,3,-0.7751,1,6,1
18010,1,6,0.2637,4,4,1
18011,1,8,1.4764,5,4,-8
18012,2,8,-0.3465,2,-8,2
18013,2,6,-0.3777,2,6,-8
18014,1,8,-8,-8,-8,2
18015,2,8,-0.1942,3,4,-8
18016,1,6,0.5758,5,6,3
18017,1,6,-0.5628,2,-8,-8
18018,1,8,-0.2629,3,6,3
18019,2,8,0.5732,5,-8,1
18020,1,8,-0.473,2,5,1
18021,1,6,-0.5301,2,4,1
18022,1,8,0.451,4,4,1
18023,1,3,-0.2477,3,-7,-7
18024,2,8,-0.3073,3,-7,-7
18025,1,8,0.9298,5,-8,1
18026,1,8,-0.6363,2,-7,-7
18027,1,8,0.197,4,6,1
18028,1,8,.9308999999999999,5,3,1
18029,2,8,-0.3713,2,-8,-7
18030,1,8,0.098,4,3,-8
18031,1,2,0.3098,4,-7,1
18032,1,5,-0.5414,2,-8,-7
18033,2,2,2.0785,5,4,2
18034,1,8,-0.4913,2,-7,-7
18035,2,-9,-8,-8,3,-8
18036,2,8,0.0949,4,4,2
18037,2,8,0.2303,4,2,3
18038,2,8,-0.2656,3,5,3
18039,1,8,-0.1984,3,4,2
18040,2,8,-0.43,2,-7,-7
18041,1,8,-0.9182,1,3,3
18043,2,8,0.2566,4,4,1
18044,1,8,0.5491,5,-8,-8
18045,2,3,-0.0043,3,2,2
18046,2,8,-0.7588,1,-7,-8
18047,1,8,1.1559,5,4,2
18048,1,6,0.142,4,4,1
18049,2,5,-0.556,2,-8,1
18050,1,5,-0.0408,3,-8,-8
18051,2,6,1.6745,5,4,2
18052,1,3,0.0505,4,-8,-8
18054,1,8,0.3933,4,2,2
18055,1,8,-0.7409,1,-7,-7
18056,1,6,-0.4384,2,6,-8
18057,1,5,-0.0671,3,5,2
18058,2,-9,-8,-8,4,1
18059,1,2,0.0712,4,-8,-8
18060,1,8,-0.3462,2,-7,2
18061,2,6,0.7184,5,5,3
18062,2,5,-1.0772,1,6,-7
18063,1,6,0.3694,4,4,3
18064,1,5,-0.4459,2,-8,-8
18065,2,6,-0.2862,3,-8,-7
18066,2,4,0.1757,4,4,-8
18067,2,8,-0.5414,2,6,-8
18068,1,8,-0.4597,2,-7,-7
18069,2,8,-0.2642,3,-8,1
18070,1,8,0.3365,4,-8,3
18071,1,3,-8,-8,-7,-7
18072,1,5,-0.8176,1,-8,-7
18073,2,6,-0.3033,3,-7,-9
18074,1,3,-1.0419,1,-7,2
18076,1,8,-8,-8,-7,-7
18077,2,8,0.0374,3,4,3
18078,1,-9,-8,-8,-8,-8
18079,1,8,0.0885,4,4,1
18080,1,6,-0.9952,1,-8,-8
18081,1,6,-0.2226,3,-8,-7
18083,2,8,0.5579,5,4,2
18084,1,6,0.3231,4,-8,-8
18085,2,2,-8,-8,-8,3
18086,1,6,-0.3601,2,-8,-8
18087,1,6,-0.1941,3,-7,-7
18088,2,-9,-8,-8,-7,-7
18089,2,8,0.9456,5,4,2
18090,1,3,-1.245,1,-8,-8
18091,2,8,-0.5246,2,-7,2
18093,1,8,-0.3156,3,4,-8
18094,1,8,-0.4459,2,5,1
18095,2,6,.6457000000000001,5,-8,1
18096,2,8,.8110000000000001,5,5,2
18097,2,3,-0.9952,1,5,-8
18098,1,3,-1.4767,1,-7,-7
18099,2,8,-0.8671,1,5,-4
18100,1,-9,-8,-8,-7,-7
18101,2,3,-8,-8,-8,-7
18102,2,8,-0.3453,2,4,1
18103,2,8,-0.198,3,4,-8
18104,2,8,-0.9782,1,4,1
18105,2,8,1.2931,5,4,2
18106,2,-9,-8,-8,-8,-8
18107,1,5,0.0026,3,4,-8
18108,1,8,0.7605,5,-8,-8
18109,2,5,0.1861,4,-8,-7
18110,2,1,-1.3184,1,6,3
18111,1,6,0.1584,4,-7,-7
18112,2,8,0.6247,5,4,2
18113,1,5,-0.8718,1,-7,-7
18114,1,2,-0.3917,2,-8,-7
18115,1,8,0.4499,4,6,2
18116,1,3,-0.8549,1,-9,-7
18117,1,5,0.7084,5,4,1
18118,1,5,0.334,4,-8,3
18120,1,8,1.0672,5,4,2
18121,2,2,0.0553,4,-8,-8
18122,2,1,-0.5434,2,5,1
18123,1,3,-1.1103,1,-7,-7
18124,1,8,0.1587,4,4,1
18125,2,-9,-8,-8,5,-7
18126,1,5,0.4748,4,4,-7
18127,1,8,-0.0978,3,-8,-8
18128,1,2,-1.7157,1,-7,-7
18129,1,8,0.2838,4,-7,-7
18130,1,8,-0.3612,2,-7,-7
18131,1,8,0.3017,4,-8,-7
18132,1,8,0.5758,5,4,1
18133,2,5,-0.9438,1,5,3
18134,1,8,-0.0153,3,-7,-7
18135,2,3,0.7553,5,4,1
18136,2,4,-8,-8,-8,-8
18137,1,8,-1.0107,1,-7,-8
18138,2,8,0.7799,5,6,-8
18139,2,5,-0.9726,1,5,-9
18140,2,8,0.4106,4,4,1
18141,1,8,0.4257,4,6,1
18142,1,2,-0.8264,1,-8,-7
18143,2,8,0.4483,4,6,2
18144,2,3,0.8078,5,4,1
18145,2,8,0.0694,4,-7,-7
18147,2,3,-0.5173,2,6,1
18148,2,8,-0.3554,2,4,-7
18149,2,5,-0.4653,2,-8,-7
18150,1,8,1.2968,5,-8,-8
18151,1,5,-0.83,1,-7,-8
18152,1,8,-0.3397,3,-8,-8
18153,2,4,-1.5696,1,-7,-7
18155,2,8,-0.1039,3,-8,2
18156,1,8,0.2074,4,-7,-7
18157,2,8,0.4073,4,4,1
18158,2,3,-8,-8,3,1
18159,2,6,-0.4439,2,4,2
18160,2,3,-8,-8,4,1
18161,2,8,0.077,4,4,2
18162,1,8,-0.561,2,-7,-7
18163,2,2,-1.4004,1,6,2
18164,2,8,-0.8297,1,-9,-7
18165,2,5,-0.9861,1,-7,-8
18167,2,5,-0.1845,3,6,3
18168,1,8,0.6593,5,4,2
18169,2,2,0.3094,4,6,2
18170,2,8,-0.2739,3,2,1
18171,1,8,0.2157,4,6,3
18172,1,3,-8,-8,-8,-7
18173,2,3,-8,-8,4,2
18174,1,-9,-8,-8,-7,-8
18175,1,8,-0.7046,2,4,3
18176,2,8,1.3182,5,4,2
18177,1,2,-1.3184,1,6,-7
18178,1,5,.6254999999999999,5,5,2
18179,2,5,-0.4913,2,4,1
18181,1,8,-0.1648,3,4,2
18182,2,8,.6366000000000001,5,4,2
18183,1,5,0.4587,4,5,1
18184,1,2,-0.282,3,4,3
18185,2,8,0.1859,4,-7,-7
18186,1,8,1.7484,5,4,1
18187,1,8,0.2937,4,5,2
18188,1,8,-0.6785,2,-7,-7
18189,1,8,1.1252,5,-8,1
18190,2,8,0.1505,4,4,1
18191,1,2,-0.3965,2,4,-4
18192,2,6,-0.2316,3,4,1
18193,2,2,-0.7161,2,4,1
18194,1,8,.5832000000000001,5,-8,-8
18197,2,8,1.0829,5,4,2
18198,1,6,-0.2561,3,6,-8
18199,2,2,-8,-8,-8,-8
18200,2,8,-1.5882,1,-7,-7
18201,2,5,-1.2407,1,5,-7
18202,2,8,0.8512,5,4,-9
18203,1,8,0.2795,4,-8,-8
18204,2,8,1.141,5,-8,-8
18205,2,8,-0.276,3,-7,-7
18206,1,2,-8,-8,4,-8
18207,1,5,-0.6693,2,-8,-4
18208,2,8,-0.433,2,-7,-7
18209,1,8,-0.5945,2,-7,1
18210,1,8,0.1886,4,5,1
18211,2,2,-8,-8,-7,2
18212,2,5,0.5695,5,4,-8
18213,2,3,0.2206,4,2,3
18214,2,8,-0.4667,2,4,-7
18215,1,8,0.7292,5,4,2
18216,1,8,0.8486,5,4,2
18217,2,4,-8,-8,6,2
18218,2,8,-0.3397,3,6,2
18219,1,8,1.0997,5,-7,-8
18220,2,5,-1.3682,1,5,3
18221,2,5,0.309,4,4,-8
18222,1,8,-8,-8,-8,-7
18223,2,8,-0.2302,3,-7,-7
18225,1,8,2.515,5,4,2
18226,1,8,0.7119,5,2,1
18227,2,5,-0.8344,1,4,1
18228,2,8,0.3941,4,6,1
18229,2,3,-0.4679,2,5,-7
18230,1,-9,-8,-8,4,-8
18231,1,3,-0.5621,2,-7,-7
18232,1,2,0.7585,5,4,2
18233,1,2,0.1994,4,-8,1
18234,2,8,2.0218,5,4,2
18235,2,3,-0.5434,2,5,1
18236,2,2,0.7325,5,4,2
18238,1,8,0.0999,4,-9,2
18239,1,8,0.1056,4,4,1
18240,1,8,-0.0372,3,4,1
18241,2,8,0.6086,5,4,2
18242,1,8,-0.1745,3,-8,2
18243,2,8,0.984,5,5,2
18244,2,-9,-8,-8,-7,-7
18245,1,8,-0.7901,1,-7,-7
18246,2,8,0.4748,4,-8,2
18247,1,1,-0.9953,1,-7,-7
18248,1,5,-0.6553,2,-7,-7
18249,2,8,.7354000000000001,5,6,1
18252,2,3,.7485000000000001,5,4,1
18253,2,8,0.866,5,4,1
18254,1,8,-1.212,1,-7,-7
18255,2,8,0.117,4,-8,-7
18256,1,8,0.8313,5,4,-8
18257,1,3,.6195000000000001,5,-7,-7
18258,1,2,0.1924,4,-8,-8
18260,2,8,-0.9542,1,-8,-8
18261,2,5,-0.0634,3,6,-4
18262,2,2,0.8266,5,-9,-8
18263,1,8,1.0672,5,4,-4
18264,2,3,.5217000000000001,4,4,2
18265,1,8,-0.7219,1,-8,-8
18266,2,8,1.2556,5,-8,1
18267,2,3,-1.1618,1,5,1
18268,2,8,-0.2293,3,3,3
18269,1,6,-0.6363,2,-8,-8
18270,2,5,0.0471,3,-7,-8
18272,2,8,-0.43,2,4,1
18273,2,8,0.1981,4,2,-9
18274,1,8,-8,-8,-7,-7
18275,1,8,-0.2578,3,-8,-7
18276,2,3,-8,-8,-7,-7
18277,2,8,1.2984,5,4,1
18278,1,8,-0.0541,3,2,3
18279,2,8,-0.2196,3,-7,-7
18280,2,8,-0.4826,2,-8,-8
18281,2,8,-0.6094,2,-7,-7
18282,2,8,0.634,5,4,2
18283,1,2,0.732,5,5,2
18284,1,8,0.0967,4,-7,-7
18285,1,2,1.8948,5,4,3
18286,1,8,0.9568,5,-8,-8
18287,1,5,-0.8671,1,-7,1
18288,2,8,-0.2751,3,-8,-8
18289,1,-9,-8,-8,-8,-8
18290,1,-9,-8,-8,6,-8
18291,2,2,0.5794,5,5,2
18292,1,5,-0.8035,1,-7,-7
18293,2,3,-1.1394,1,-7,-7
18294,2,8,-0.0489,3,4,2
18295,1,8,-0.4715,2,-7,-8
18296,1,8,0.9488,5,4,2
18297,2,8,-0.4915,2,6,1
18298,2,8,1.7325,5,4,2
18299,2,6,0.2968,4,-8,3
18301,1,3,-0.2394,3,-7,-8
18302,2,8,-0.652,2,4,1
18303,2,8,0.9988,5,4,1
18304,1,2,-8,-8,-7,-7
