academicyr,unitid,cc2010,grantlow
2017,160959,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,266085.9853121176
2017,171881,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,88981.15667074664
2017,197045,19. Master's M: Master's Colleges and Universities (medium programs),4148987.246022033
2017,225399,19. Master's M: Master's Colleges and Universities (medium programs),3338075.514075888
2017,112394,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,393607.9620563036
2017,238616,18. Master's L: Master's Colleges and Universities (larger programs),1299396.952264382
2017,225548,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1511986.725826194
2017,209056,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2810349.381884945
2017,198303,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,5047843.794369645
2017,194310,17. DRU: Doctoral/Research Universities,10535041.69522644
2017,230889,19. Master's M: Master's Colleges and Universities (medium programs),10455.38555691555
2017,211468,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1303140.654834762
2017,237118,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1465281.915544676
2017,173902,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1878655.973072216
2017,234164,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2429701.805385557
2017,229780,18. Master's L: Master's Colleges and Universities (larger programs),613594.1799265606
2017,204635,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1264882.9375765
2017,208488,18. Master's L: Master's Colleges and Universities (larger programs),657588.5618115056
2017,152390,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1037142.564259486
2017,206622,18. Master's L: Master's Colleges and Universities (larger programs),3276311.064871482
2017,148849,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2017,212054,16. RU/H: Research Universities (high research activity),14262218.01101591
2017,119058,18. Master's L: Master's Colleges and Universities (larger programs),
2017,197984,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,530734.993880049
2017,153825,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1006053.378212974
2017,219976,18. Master's L: Master's Colleges and Universities (larger programs),1103224.075887393
2017,222628,18. Master's L: Master's Colleges and Universities (larger programs),
2017,211583,18. Master's L: Master's Colleges and Universities (larger programs),875068.7576499389
2017,437325,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,
2017,161572,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,582307.7417380662
2017,216852,17. DRU: Doctoral/Research Universities,3475725.826193391
2017,101675,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2374440.544675643
2017,446640,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,907339.4124847002
2017,212674,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2516858.635250918
2017,238980,18. Master's L: Master's Colleges and Universities (larger programs),792732.851897185
2017,180814,18. Master's L: Master's Colleges and Universities (larger programs),244736.7625458997
2017,199069,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1238844.632802938
2017,168227,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2878791.787025704
2017,217235,18. Master's L: Master's Colleges and Universities (larger programs),11737630.77111383
2017,153366,18. Master's L: Master's Colleges and Universities (larger programs),2009296.168910649
2017,217165,19. Master's M: Master's Colleges and Universities (medium programs),1116166.064871481
2017,199643,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1859813.794369645
2017,206507,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1773719.87760098
2017,190248,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1076944.571603427
2017,188182,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,173424.4920440637
2017,211556,18. Master's L: Master's Colleges and Universities (larger programs),673831.7135862914
2017,216542,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,320880.1774785802
2017,197230,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1754972.747858017
2017,161457,18. Master's L: Master's Colleges and Universities (larger programs),1550460.091799266
2017,231785,23. Bac/Assoc: Baccalaureate/Associate's Colleges,200739.3145654835
2017,170532,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1707987.900856793
2017,160065,20. Master's S: Master's Colleges and Universities (smaller programs),111949.2778457773
2017,189459,23. Bac/Assoc: Baccalaureate/Associate's Colleges,
2017,216597,18. Master's L: Master's Colleges and Universities (larger programs),3695267.460220319
2017,169080,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2411696.670746634
2017,164492,19. Master's M: Master's Colleges and Universities (medium programs),904789.4430844554
2017,260901,18. Master's L: Master's Colleges and Universities (larger programs),77204.28396572829
2017,137546,18. Master's L: Master's Colleges and Universities (larger programs),5461135.067319462
2017,227429,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,579584.0269277847
2017,127653,18. Master's L: Master's Colleges and Universities (larger programs),294049.7980416157
2017,143118,18. Master's L: Master's Colleges and Universities (larger programs),1880676.52998776
2017,122931,18. Master's L: Master's Colleges and Universities (larger programs),2549446.119951041
2017,177418,18. Master's L: Master's Colleges and Universities (larger programs),323437.3011015912
2017,195544,19. Master's M: Master's Colleges and Universities (medium programs),1921270.611995104
2017,159568,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,705767.1419828642
2017,239080,18. Master's L: Master's Colleges and Universities (larger programs),928552.7050183599
2017,227331,17. DRU: Doctoral/Research Universities,3077014.859241127
2017,446048,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,635079.3329253367
2017,121257,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,986545.8567931458
2017,102845,23. Bac/Assoc: Baccalaureate/Associate's Colleges,2131721.272949817
2017,166850,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2124105.091799266
2017,117751,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,448859.0024479805
2017,194499,23. Bac/Assoc: Baccalaureate/Associate's Colleges,1021045.563035496
2017,209825,18. Master's L: Master's Colleges and Universities (larger programs),2502808.76376989
2017,231086,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,759940.9608323134
2017,131159,17. DRU: Doctoral/Research Universities,5074304.198286414
2017,195030,15. RU/VH: Research Universities (very high research activity),8045880.122399022
2017,147828,18. Master's L: Master's Colleges and Universities (larger programs),2103816.738066096
2017,213303,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1421607.429620563
2017,190415,15. RU/VH: Research Universities (very high research activity),7010945.146878826
2017,181093,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,154388.1272949816
2017,195164,18. Master's L: Master's Colleges and Universities (larger programs),1711998.35373317
2017,197133,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2737588.892288862
2017,138868,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1356222.943696451
2017,228042,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,932725.6609547124
2017,162210,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,551391.2790697676
2017,110413,18. Master's L: Master's Colleges and Universities (larger programs),2120687.417380661
2017,230959,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1367090.208078336
2017,143084,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2569854.051407589
2017,226231,19. Master's M: Master's Colleges and Universities (medium programs),1138250.128518972
2017,144883,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,356884.3145654835
2017,153250,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,494578.5740514076
2017,164720,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2387069.791921665
2017,215929,18. Master's L: Master's Colleges and Universities (larger programs),2531451.205630356
2017,215947,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1222564.687882497
2017,110468,17. DRU: Doctoral/Research Universities,98625.04895960834
2017,183974,19. Master's M: Master's Colleges and Universities (medium programs),1641290.104039168
2017,237640,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,279566.5850673195
2017,128683,23. Bac/Assoc: Baccalaureate/Associate's Colleges,364456.5483476133
2017,149781,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,530707.3990208079
2017,153126,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,602537.8396572828
2017,138600,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1597315.140758874
2017,174899,19. Master's M: Master's Colleges and Universities (medium programs),1730295.789473685
2017,143288,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1004952.649938801
2017,112084,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,379415.0061199511
2017,141486,18. Master's L: Master's Colleges and Universities (larger programs),666853.2802937577
2017,157863,18. Master's L: Master's Colleges and Universities (larger programs),1467912.625458997
2017,142294,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,827754.8164014689
2017,101541,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,445338.1028151775
2017,438498,18. Master's L: Master's Colleges and Universities (larger programs),23246.11383108935
2017,195526,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,3427890.648714811
2017,178697,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,829229.6083231336
2017,102270,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1725487.129742962
2017,176053,18. Master's L: Master's Colleges and Universities (larger programs),1152532.00122399
2017,142461,18. Master's L: Master's Colleges and Universities (larger programs),799717.417380661
2017,369905,23. Bac/Assoc: Baccalaureate/Associate's Colleges,76287.52141982866
2017,144281,19. Master's M: Master's Colleges and Universities (medium programs),5669165.556915546
2017,156189,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,657065.2815177479
2017,221519,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1272899.755201959
2017,121345,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2274604.388004896
2017,141060,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2294126.217870257
2017,153278,20. Master's S: Master's Colleges and Universities (smaller programs),2407980.563035496
2017,240338,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,345420.1835985312
2017,148496,18. Master's L: Master's Colleges and Universities (larger programs),3128966.780905753
2017,148584,18. Master's L: Master's Colleges and Universities (larger programs),874915.4528763772
2017,181446,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1157514.406364749
2017,155937,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,695572.3745410037
2017,200013,23. Bac/Assoc: Baccalaureate/Associate's Colleges,51623.84944920441
2017,439288,23. Bac/Assoc: Baccalaureate/Associate's Colleges,1190013.99632803
2017,154013,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,458625.5385556916
2017,102298,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1328782.41126071
2017,152567,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1559757.515299878
2017,165671,20. Master's S: Master's Colleges and Universities (smaller programs),1702717.282741738
2017,145770,17. DRU: Doctoral/Research Universities,566441.7197062424
2017,157809,20. Master's S: Master's Colleges and Universities (smaller programs),1159910.048959608
2017,186584,17. DRU: Doctoral/Research Universities,5792447.123623012
2017,175980,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,760320.134638923
2017,444130,17. DRU: Doctoral/Research Universities,
2017,154518,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,480789.3206854346
2017,190114,18. Master's L: Master's Colleges and Universities (larger programs),528140.0550795594
2017,181738,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,406394.6022031824
2017,173647,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2173109.473684211
2017,117140,17. DRU: Doctoral/Research Universities,4906430.361077112
2017,440396,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2017,197993,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1020355.691554468
2017,157216,19. Master's M: Master's Colleges and Universities (medium programs),4140861.070991433
2017,138309,23. Bac/Assoc: Baccalaureate/Associate's Colleges,714385.9363525093
2017,198215,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1684172.515299878
2017,180258,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,672347.723378213
2017,172264,19. Master's M: Master's Colleges and Universities (medium programs),1171666.481028152
2017,136330,19. Master's M: Master's Colleges and Universities (medium programs),1483119.436964504
2017,207856,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,473415.3610771114
2017,217305,23. Bac/Assoc: Baccalaureate/Associate's Colleges,1431891.11383109
2017,179867,15. RU/VH: Research Universities (very high research activity),2614554.657282742
2017,154004,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1012232.582619339
2017,130794,15. RU/VH: Research Universities (very high research activity),2112498.898408813
2017,238458,20. Master's S: Master's Colleges and Universities (smaller programs),1688876.927784578
2017,239512,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,750800.9302325583
2017,199458,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,177414.5042839657
2017,184348,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2113227.607099143
2017,193292,18. Master's L: Master's Colleges and Universities (larger programs),1016022.276621787
2017,168254,19. Master's M: Master's Colleges and Universities (medium programs),2306744.222766218
