stateid,fips,state,statename,year,academicyear,stapr,netuit,fte,gsp,pc_income,state_pop_total,state_pop_1824,pop4_white_nh_1824,pop4_black_nh_1824,pop4_aina_nh_1824,pop4_api_nh_1824,pop4_hispanic_1824,state_ug_merit,state_grad_merit,state_unc_merit,state_total_merit,state_ug_need,state_grad_need,state_unc_need,state_total_need,ugradmerit,region_compact,locx,locy,_ID,_CX,_CY,lngsp,lnstapr,lnnetuit,lnfte,lnstate_pop_total,state_ug_need1,lnstate_ug_need1,lnstate_ug_need1_2,lnstate_pop_1824,lnstate_pop_1824_2,stapr_fte,netuit_fte,lnstapr_fte,lnnetuit_fte,lnstapr_fte_lnnetuit_fte,lnstapr_fte_2,lnnetuit_fte_2
Arizona,4,AZ,Arizona,2002,2003,934251700,505390506,192181,179413.296875,27043,5396255,549407,290423,21205,30466,14082,193231,0,0,0,0,2790000,20000,0,2810000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.097447,20.655256,20.040842,12.166193,15.501216,2790000,14.841552,110.13583,13.216595,87.339188,4861.3115,2629.7632,8.4890633,7.874649,33.424198,36.032097,31.005049
Arizona,4,AZ,Arizona,2003,2004,912012496,534708700,205553,192751.203125,28094,5510364,559859,293927,22382,31770,14726,197054,0,0,0,0,2870000,20000,0,2880000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.169155,20.631165,20.097233,12.233459,15.522141,2870000,14.869823,110.55581,13.23544,87.58844,4436.8726,2601.3179,8.3977051,7.8637733,33.018826,35.260727,30.919466
Arizona,4,AZ,Arizona,2004,2005,919000072,640741700,212980,205420.796875,29954,5652404,571196,297453,24072,32515,15287,201869,0,0,0,0,2950000,10000,20000,2980000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.232816,20.638796,20.278137,12.268953,15.547591,2950000,14.897316,110.96501,13.255487,87.853973,4314.9595,3008.4595,8.3698435,8.0091839,33.517807,35.027142,32.073513
Arizona,4,AZ,Arizona,2005,2006,984186000,715416800,218212,228231.203125,32222,5839077,580341,298865,25395,33221,16235,206625,0,0,0,0,2800000,10000,0,2810000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.338115,20.707325,20.388376,12.293222,15.580083,2800000,14.84513,110.18894,13.271371,88.064644,4510.2285,3278.54,8.4141035,8.0951538,34.056732,35.398567,32.765759
Arizona,4,AZ,Arizona,2006,2007,1070038600,798166300,227283,248230.703125,34667,6029141,591986,301424,27110,34187,17251,212014,0,0,0,0,13230000,10000,0,13240000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.422113,20.79096,20.497828,12.333951,15.612115,13230000,16.397997,134.44716,13.291238,88.328499,4707.957,3511.7729,8.4570093,8.1638765,34.520988,35.760502,33.32444
Arizona,4,AZ,Arizona,2007,2008,1187779700,884583900,229558,262322,35776,6167681,605860,306872,29048,34819,18067,217054,20000,0,0,20000,12160000,40000,0,12200000,Yes,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.477328,20.895351,20.600628,12.343911,15.634833,12160000,16.313662,133.06778,13.314404,88.636681,5174.2031,3853.4221,8.5514402,8.2567167,35.30341,36.563564,34.086685
Arizona,4,AZ,Arizona,2008,2009,1319384900,953206500,233255,259366.703125,35543,6280362,621451,311580,30989,35646,19320,223916,210000,0,0,210000,20590000,40000,0,20630000,Yes,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.465999,21.000431,20.675343,12.359887,15.652938,20590000,16.840317,141.79814,13.339812,88.975296,5656.4058,4086.5427,8.6405439,8.3154545,35.925026,37.329498,34.573391
Arizona,4,AZ,Arizona,2009,2010,1301157900,1081378100,245680,243929.4,33327,6343154,629438,312885,32428,35734,20008,228383,270000,0,0,270000,18160000,10000,0,18170000,Yes,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.404634,20.986521,20.801502,12.411785,15.662887,18160000,16.714731,139.69112,13.352583,89.145737,5296.1489,4401.5718,8.5747356,8.3897171,35.969803,36.763046,35.193676
Arizona,4,AZ,Arizona,2010,2011,1155700000,1227840600,259953,248210,33555,6407002,635780,311315,33699,35881,20663,234222,50000,0,0,50000,19880000,10000,0,19890000,Yes,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.42203,20.867971,20.928522,12.468256,15.672902,19880000,16.805225,141.20779,13.362608,89.279648,4445.8037,4723.3179,8.3997164,8.4602671,35.531921,35.277618,35.788059
Arizona,4,AZ,Arizona,2011,2012,1098106700,1354359400,275071,257947.796875,34889,6465488,647558,310641,35283,36764,21545,243325,0,0,0,0,15860000,10000,0,15870000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.460512,20.816853,21.026594,12.524784,15.681989,15860000,16.579311,137.43678,13.380963,89.525093,3992.0845,4923.6719,8.2920685,8.5018101,35.248795,34.3792,36.140388
Arizona,4,AZ,Arizona,2012,2013,835384800,1518362500,275238,268288.8,36064,6544211,660675,311372,36999,37240,22686,252378,0,0,0,0,21429000,8000.0005,0,21437000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.49982,20.543404,21.140898,12.525392,15.694092,21429000,16.880257,142.47153,13.401017,89.793633,3035.1362,5516.5439,8.018012,8.6155071,34.539619,32.14426,37.11348
Arizona,4,AZ,Arizona,2013,2014,854787000,1624760600,270644,275199.1,36559,6616124,666636,307946,37885,37026,23821,259958,0,0,0,0,21347000,34000,0,21381000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.52525,20.566362,21.208626,12.508559,15.70502,21347000,16.876421,142.4068,13.41,89.914047,3158.3445,6003.313,8.0578032,8.7000666,35.051712,32.464096,37.845577
Arizona,4,AZ,Arizona,2014,2015,893479300,1759897200,270127,284573.8125,38175,6706435,672297,305382,38661,36511,25195,266548,0,0,0,0,22999000,0,0,22999000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.558748,20.610634,21.288521,12.506647,15.718578,22999000,16.950962,143.66756,13.418455,90.027466,3307.6267,6515.0732,8.1039858,8.7818737,35.584091,32.837292,38.560654
Arizona,4,AZ,Arizona,2015,2016,933395700,1970196000,274454,297095.90625,39629,6802262,672029,300401,39225,35444,26252,270707,0,0,0,0,22605000,0,0,22605000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.60181,20.654339,21.4014,12.522539,15.732766,22605000,16.933681,143.37479,13.418056,90.022118,3400.9185,7178.6021,8.1318007,8.8788595,36.100559,33.063091,39.417072
Arizona,4,AZ,Arizona,2016,2017,818154800,2170221000,279239,311396.59375,40456,6908642,672655,295929,40068,34563,27365,274730,0,0,0,0,22563000,6000,0,22569000,No,WICHE,33.771198,-111.3877,Arizona,33.771198,-111.3877,12.648823,20.522562,21.498095,12.539824,15.748283,22563000,16.931822,143.34329,13.418988,90.034622,2929.9446,7771.9121,7.982739,8.958271,35.755768,31.862061,40.125309
Arkanas,5,AR,Arkansas,1990,1991,319000000,100000000,61487,38679.8,14622,2356586,238945,189081,43698,1329,1801,3036,790000,0,,790000,4139999.8,0,,4139999.8,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,10.563073,19.580702,18.420681,11.026581,14.672725,4139999.8,15.236206,116.07098,12.383988,76.681587,5188.0884,1626.36,8.554121,7.3940997,31.625011,36.586494,27.336355
Arkanas,5,AR,Arkansas,1991,1992,331400000,109500000,64911,41571.69921875,15299,2383144,240702,189356,44423,1436,1909,3578,770000,0,,770000,7080000,0,,7080000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,10.635175,19.618837,18.511435,11.080772,14.683931,7080000,15.772784,124.39036,12.391315,76.772339,5105.4521,1686.9252,8.538064,7.4306626,31.721737,36.449268,27.607374
Arkanas,5,AR,Arkansas,1992,1993,380100000,122500000,72268,45017.80078125,16438,2415984,243044,189655,45693,1594,2132,3970,810000,0,,820000,6320000,0,,6320000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,10.714813,19.755945,18.623621,11.188137,14.697618,6320000,15.65923,122.60574,12.400998,76.89238,5259.5894,1695.0795,8.5678082,7.4354849,31.852903,36.703667,27.643217
Arkanas,5,AR,Arkansas,1993,1994,406500000,135200000,74280,47566,16956,2456303,248489,192863,47124,1545,2304,4653,740000,80000,,820000,7700000,0,,7700000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,10.769874,19.823095,18.722265,11.215597,14.714168,7700000,15.85673,125.71795,12.423154,77.167374,5472.5361,1820.14,8.6074972,7.5066686,32.306816,37.044502,28.175037
Arkanas,5,AR,Arkansas,1994,1995,412500000,148300000,75473,51415.8984375,17758,2494019,250955,193036,48417,1588,2444,5470,740000,160000,,900000,8910000,0,,8910000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,10.847703,19.837748,18.814747,11.23153,14.729406,8910000,16.002686,128.04297,12.433029,77.290108,5465.5308,1964.9412,8.6062164,7.5832176,32.631405,37.033482,28.752594
Arkanas,5,AR,Arkansas,1995,1996,424493666,153400000,74054,54611.80078125,18602,2535399,252485,191703,49902,1677,2712,6491,960000,0,,960000,10770000,0,,10770000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,10.908006,19.866407,18.84856,11.21255,14.745862,10770000,16.192276,131.09489,12.439107,77.365692,5732.2178,2071.4614,8.6538582,7.6360097,33.040474,37.44463,29.154322
Arkanas,5,AR,Arkansas,1996,1997,458500000,159800000,76158,57976.3984375,19458,2572109,252732,189245,50767,1738,2810,8172,1160000,0,,1160000,12570000,0,,12570000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,10.967792,19.94347,18.889433,11.240565,14.760237,12570000,16.346823,133.60931,12.440084,77.377853,6020.3789,2098.2693,8.7029057,7.6488681,33.283688,37.870285,29.252592
Arkanas,5,AR,Arkansas,1997,1998,482000000,171100000,75019,59865.6015625,20187,2601090,254135,189109,51311,1732,2741,9242,2240000,0,,2240000,13160000,0,,13160000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,10.999857,19.993454,18.957758,11.225496,14.771441,13160000,16.392693,134.36018,12.445621,77.446732,6425.0391,2280.7556,8.7679577,7.7322621,33.898075,38.438541,29.893938
Arkanas,5,AR,Arkansas,1998,1999,510000000,189600000,78940,62442.5,21291,2626289,257176,189808,51855,1865,2686,10962,4310000,0,,4310000,15920000,0,,15920000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.042002,20.049921,19.060427,11.276443,14.781082,15920000,16.583086,137.49937,12.457516,77.594849,6460.603,2401.8242,8.7734776,7.7839837,34.146301,38.486954,30.2952
Arkanas,5,AR,Arkansas,1999,2000,548420925,201100000,80603,66816.703125,21920,2651860,260087,190986,51728,1937,2971,12465,5930000,0,,5930000,25010000,0,,25010000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.109709,20.122553,19.119312,11.297291,14.790771,25010000,17.034786,145.09196,12.468772,77.735138,6803.9766,2494.9443,8.8252621,7.8220215,34.515694,38.942627,30.59201
Arkanas,5,AR,Arkansas,2000,2001,606628341,138704833,86263,68770,22824,2678588,263749,192174,51763,1962,3269,14581,8260000,0,,8260000,30890000,0,,30890000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.138523,20.223427,18.747858,11.365156,14.8008,30890000,17.245943,148.71127,12.482753,77.909561,7032.312,1607.9296,8.8582706,7.3827028,32.69899,39.234478,27.25215
Arkanas,5,AR,Arkansas,2001,2002,592975978,161918646,87337,70601.3984375,23917,2691571,268131,194519,52593,2097,3438,15484,8890000,20000,,8910000,29010000,0,,29010000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.164805,20.200665,18.902605,11.377529,14.805635,29010000,17.183151,147.63034,12.499231,78.115395,6789.5161,1853.9525,8.8231354,7.525075,33.197376,38.923859,28.313377
Arkanas,5,AR,Arkansas,2002,2003,604564510,207877204,92722,73950.3984375,24346,2705927,272203,196646,53340,2178,3624,16415,7250000,180000,0,7430000,20980000,0,0,20980000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.21115,20.220018,19.152458,11.437361,14.810955,20980000,16.859079,142.11427,12.514303,78.303894,6520.1841,2241.9404,8.7826576,7.715097,33.879528,38.567539,29.76136
Arkanas,5,AR,Arkansas,2003,2004,608356074,217623665,92508,78218.796875,25588,2724816,275122,197904,53801,2314,3865,17238,9770000,150000,0,9930000,19930000,0,0,19930000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.267265,20.226271,19.198278,11.43505,14.817911,19930000,16.807737,141.25002,12.52497,78.437439,6576.2539,2352.4849,8.7912207,7.7632275,34.124123,38.64278,30.13385
Arkanas,5,AR,Arkansas,2004,2005,652754394,248421856,96292,84624.5,26970,2749686,275779,197639,53689,2372,4042,18037,640000,2930000,170000,3730000,17420000,0,0,17420000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.345979,20.296711,19.330639,11.475141,14.826998,17420000,16.67313,138.99663,12.527355,78.467316,6778.9058,2579.8806,8.8215714,7.8554983,34.648918,38.910061,30.854427
Arkanas,5,AR,Arkansas,2005,2006,648007390,277284010,99231,89610,28096,2781097,274439,195568,52976,2535,4259,19101,7500000,3200000,250000,10950000,20870000,0,0,20870000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.403222,20.289413,19.440554,11.505206,14.838356,20870000,16.853823,142.02567,12.522484,78.406303,6530.292,2794.3284,8.7842073,7.9353471,34.852867,38.58115,31.484867
Arkanas,5,AR,Arkansas,2006,2007,744590151,304455656,101344,94384.5,29422,2821761,273882,193764,53065,2554,4501,19998,8210000,3030000,0,11240000,22000000,0,0,22000000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.455132,20.428345,19.534037,11.526276,14.852872,22000000,16.906553,142.91577,12.520452,78.380867,7347.1558,3004.1804,8.9020681,8.00776,35.642815,39.623409,32.062111
Arkanas,5,AR,Arkansas,2007,2008,787546829,330964981,103369,96948.203125,31062,2848650,275325,194450,52904,2568,4695,20708,10100000,3020000,0,13120000,23670000,0,0,23670000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.481932,20.484434,19.617523,11.546061,14.862356,23670000,16.979719,144.15543,12.525707,78.446671,7618.791,3201.7817,8.9383726,8.0714626,36.072872,39.947254,32.574253
Arkanas,5,AR,Arkansas,2008,2009,871501601,356333620,105247,98955.296875,31935,2874554,278835,196346,53428,2555,5064,21442,10260000,4480000,0,14740000,26080000,0,0,26080000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.502423,20.585728,19.691378,11.564065,14.871408,26080000,17.076679,145.80649,12.538376,78.605438,8280.5361,3385.6892,9.0216627,8.1273127,36.660938,40.695198,33.026604
Arkanas,5,AR,Arkansas,2009,2010,878174500,408636085,108474,97058.89999999999,31152,2896843,281953,197779,53582,2649,5414,22529,10760000,3440000,0,14200000,31540000,0,0,31540000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.483073,20.593355,19.828335,11.594266,14.879132,31540000,17.266768,149.07063,12.549496,78.744919,8095.7144,3767.134,8.9990902,8.2340698,37.049568,40.491814,33.899952
Arkanas,5,AR,Arkansas,2010,2011,944629517,430593853,118884,101690,31863,2921737,285436,199307,54421,2588,5689,23431,134130008,3500000,0,137620000,12370000,0,0,12370000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.529684,20.666304,19.880676,11.685904,14.887689,12370000,16.330784,133.34724,12.561773,78.899071,7945.8086,3621.9663,8.9804001,8.1947727,36.796169,40.323792,33.577148
Arkanas,5,AR,Arkansas,2011,2012,1003646802,413332125,124085,106085.3984375,33781,2938640,289066,200885,55935,2692,5862,23692,140870000,5720000,0,146580000,8810000,0,0,8810000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.572,20.726906,19.839762,11.728722,14.893457,8810000,15.991398,127.8624,12.57441,79.057899,8088.3813,3331.0403,8.9981842,8.1110401,36.492317,40.483658,32.894485
Arkanas,5,AR,Arkansas,2012,2013,1002878171,459833218,124426,108745.2,36088,2949208,290096,200901,56390,2741,6128,23936,141457008,4689000,0,146146000,9395000,0,0,9395000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.596763,20.726139,19.946375,11.731466,14.897047,9395000,16.055689,128.89258,12.577968,79.102638,8060.0371,3695.636,8.9946737,8.2149076,36.945206,40.452076,33.742355
Arkanas,5,AR,Arkansas,2013,2014,996733851,478933391,124157,114251.5,35961,2956780,290527,200202,56938,2747,6188,24452,125835000,3740000,1077000,130651992,8283000,0,0,8283000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.646157,20.719994,19.987072,11.729302,14.899611,8283000,15.929716,126.87793,12.579452,79.1213,8028.0117,3857.4819,8.9906921,8.2577696,37.121532,40.416271,34.095379
Arkanas,5,AR,Arkansas,2014,2015,983805665,537016180,121365,117339.1015625,37948,2964800,289787,198632,56983,2774,6364,25034,119354000,0,1176000,120530000,5295000,0,2555000,7850000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.672823,20.70694,20.10154,11.706558,14.90232,5295000,15.482273,119.85039,12.576901,79.089226,8106.1729,4424.8027,9.0003815,8.3949814,37.779018,40.503433,35.237858
Arkanas,5,AR,Arkansas,2015,2016,976722858,562211948,118408,118525.8984375,39030,2975626,286415,194827,56673,2772,6453,25690,111363000,6591000,0,117954000,8682000,0,0,8682000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.682887,20.699713,20.14739,11.681891,14.905965,8682000,15.976763,127.62847,12.565197,78.942085,8248.791,4748.0908,9.0178223,8.465498,38.170177,40.660561,35.832329
Arkanas,5,AR,Arkansas,2016,2017,969096892,604100895,117110,120090.203125,39717,2988231,282961,190932,56271,2775,6553,26430,102188000,6796000,0,108984000,9162000,0,0,9162000,Yes,SREB,34.951302,-92.380898,Arkanas,34.951302,-92.380898,11.695998,20.691875,20.219252,11.670869,14.910192,9162000,16.030575,128.48967,12.553064,78.789711,8275.0996,5158.4058,9.0210066,8.5483828,38.55751,40.689281,36.537422
California,6,CA,California,1990,1991,5358400000,650900000,1141287,773460,21485,29959515,3423041,1600581,260869,22175,325209,1214207,0,0,,0,161860000,2890000,,164750000,No,WICHE,36.169998,-119.7462,California,36.169998,-119.7462,13.558629,22.401932,20.293867,13.947667,17.215357,161860000,18.902243,178.64738,15.04604,113.19165,4695.0503,570.32104,8.4542637,6.3461995,26.826221,35.737286,20.137125
California,6,CA,California,1991,1992,5792500000,715300000,1107711,790045.625,21857,30470736,3319340,1509537,247670,21812,340084,1200237,0,0,,0,166240000,2970000,,169210000,No,WICHE,36.169998,-119.7462,California,36.169998,-119.7462,13.579846,22.47983,20.388212,13.917807,17.232277,166240000,18.928944,179.15245,15.015277,112.72927,5229.252,645.74603,8.5620232,6.4704061,27.699883,36.654121,20.933077
California,6,CA,California,1992,1993,5425400000,906400000,1116255,807358.375,22678,30974659,3238723,1433493,238683,21756,355569,1189222,0,0,,0,151380000,2270000,,153650000,No,WICHE,36.169998,-119.7462,California,36.169998,-119.7462,13.601523,22.414358,20.62499,13.925489,17.24868,151380000,18.835304,177.38434,14.990689,112.36038,4860.3589,812.00085,8.4888678,6.6995015,28.435591,36.030437,22.44166
California,6,CA,California,1993,1994,4750800000,1137700000,1104739,826446.875,23013,31274928,3151018,1346836,227497,21476,366724,1188485,0,0,,0,207970000,2140000,,210110000,No,WICHE,36.169998,-119.7462,California,36.169998,-119.7462,13.624891,22.281578,20.852274,13.91512,17.258327,207970000,19.152905,183.41687,14.963236,111.94921,4300.3823,1029.8361,8.3664589,6.9371548,29.019711,34.998817,24.062057
California,6,CA,California,1994,1995,4300200000,1288300000,1069633,861360,23581,31484435,3054878,1262642,216923,20876,370595,1183842,0,0,,0,232070000,2420000,,234490000,No,WICHE,36.169998,-119.7462,California,36.169998,-119.7462,13.666267,22.181927,20.976589,13.882826,17.265003,232070000,19.26255,185.52292,14.93225,111.48605,4020.2573,1204.4318,8.2991009,7.0937634,29.435928,34.437538,25.16074
California,6,CA,California,1995,1996,4828900000,1353000000,1073048,911576.8125,24629,31696582,2985488,1195785,210340,20397,370786,1188180,0,0,,0,235580000,1910000,,237490000,No,WICHE,36.169998,-119.7462,California,36.169998,-119.7462,13.722931,22.297884,21.025591,13.886014,17.271719,235580000,19.277561,185.81218,14.909274,111.14323,4500.1714,1260.8942,8.411871,7.1395764,30.028597,35.379787,25.486776
California,6,CA,California,1996,1997,5344600000,1306100000,1103616,964185.5,25912,32018834,2948732,1147270,207279,20474,368079,1205630,0,0,,0,257540016,2120000,,259660000,No,WICHE,36.169998,-119.7462,California,36.169998,-119.7462,13.779039,22.399353,20.990311,13.914103,17.281836,257540016,19.366686,187.53426,14.896886,110.9586,4842.8076,1183.4733,8.4852495,7.0762091,30.0217,35.999729,25.036367
California,6,CA,California,1997,1998,5934700000,1318600000,1143849,1070523.625,27171,32486010,3007067,1151406,210765,20586,374654,1249656,0,0,,0,284410016,1830000,,286240000,No,WICHE,36.169998,-119.7462,California,36.169998,-119.7462,13.883658,22.504082,20.999836,13.949909,17.29632,284410016,19.465927,189.46117,14.916475,111.25062,5188.3599,1152.7745,8.5541725,7.0499268,30.153145,36.586933,24.850733
California,6,CA,California,1998,1999,7171900000,1360100000,1157374,1147841.625,29185,32987675,3119072,1184949,217854,21402,387758,1307109,0,0,,0,331640000,1050000,,332690016,No,WICHE,36.169998,-119.7462,California,36.169998,-119.7462,13.953394,22.693436,21.030825,13.961664,17.311646,331640000,19.61956,192.46358,14.953046,111.79679,6196.7007,1175.1603,8.7317724,7.06916,30.863148,38.121925,24.986511
